"year","GEOID","county","comID","comName"
2010,"06037573401","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037573403","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037574202","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037574902","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037575001","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037575002","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037575103","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037576801","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037576802","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037576903","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037576904","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037577000","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06037980018","Los Angeles","78.2lll","Bixby Knolls/Long Beach Central"
2010,"06039001000","Madera","80","Madera"
2010,"06037553100","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553200","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553300","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553801","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553802","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553901","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037553902","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554001","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554002","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554101","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554103","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554104","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554105","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554201","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554203","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554204","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554301","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554302","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554403","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554404","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554405","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037554406","Los Angeles","78.2m","Bellflower/Paramount South"
2010,"06037183103","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037183104","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037201302","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037460800","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037461700","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463101","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463102","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463200","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463300","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463400","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463500","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463601","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463602","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463700","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463800","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037463900","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037464000","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037464100","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037464200","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037480500","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037480600","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037480702","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037480703","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037480704","Los Angeles","78.2mm","Pasadena South/San Marino/South Pasadena"
2010,"06037206031","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037206032","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037206050","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037206300","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037207301","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037207302","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037226001","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037226002","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037226410","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037226420","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037227010","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037227020","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228100","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228210","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228220","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228710","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228720","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228800","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037228900","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037229100","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037532800","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037532900","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037533001","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037533002","Los Angeles","78.2mmm","Downtown Southeast/Florence North"
2010,"06037554521","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037554522","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555001","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555002","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555102","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555103","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555104","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555202","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555211","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037555212","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570001","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570002","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570003","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570701","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570800","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570901","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037570902","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037571000","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037571101","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037571102","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037571200","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037571300","Los Angeles","78.2n","Cerritos/Hawaiian Gardens"
2010,"06037481713","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037481714","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037481800","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037481902","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482001","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482002","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482101","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482102","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482201","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482202","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482521","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482522","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482600","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482701","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482702","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037482800","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037530003","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037530004","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037530005","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037530006","Los Angeles","78.2nn","Montebello North/Monterey Park/South San Gabriel"
2010,"06037218210","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218400","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218500","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218600","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218701","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218702","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218800","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037218900","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219010","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219020","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219300","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219500","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219700","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219800","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219901","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037219902","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037220000","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037220100","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037221302","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037221401","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037221402","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037222001","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037222002","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037222100","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037222500","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037236100","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037236202","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037236203","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037236204","Los Angeles","78.2nnn","Crenshaw/Culver City East/Mid-City South/West Adams"
2010,"06037296300","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037296401","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037296402","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297000","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297202","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297300","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297400","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297500","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297601","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037297602","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037609900","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037651401","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037651402","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670100","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670201","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670202","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670324","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670326","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670328","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037432601","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037670403","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670405","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670406","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670407","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670411","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670413","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670416","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670500","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670602","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670701","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037670702","Los Angeles","78.2o","Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West"
2010,"06037404701","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037404702","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432401","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432402","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432602","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432700","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432801","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037432802","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433200","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433302","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433304","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433305","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433306","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433307","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433402","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433403","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433801","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433901","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037433902","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037434001","Los Angeles","78.2oo","El Monte/Five Points"
2010,"06037240600","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037240700","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037240800","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037240900","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037242000","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037242600","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540000","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540101","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540300","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540501","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540502","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540600","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540700","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037540800","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037541300","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037541400","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037541700","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037541801","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037541802","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553502","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553503","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553504","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553601","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553602","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553701","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037553702","Los Angeles","78.2ooo","Paramount North/Willowbrook"
2010,"06037294110","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294120","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294200","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294301","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294302","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294410","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294510","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294520","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037980013","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037294610","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294620","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294701","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294810","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294820","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294830","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037294900","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037295103","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296210","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296220","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296500","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296600","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296901","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037296902","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037297110","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037297120","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037980028","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037297201","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037572700","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037572800","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037572900","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037575500","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037980014","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037980031","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037980033","Los Angeles","78.2p","Long Beach Port/San Pedro East/Wilmington"
2010,"06037408212","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408401","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408402","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408501","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408503","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408504","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408505","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408623","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408624","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408625","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408626","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408627","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408628","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408629","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408630","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408631","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408703","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408704","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408705","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408706","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408722","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408723","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037408724","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037500300","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037501501","Los Angeles","78.2pp","Hacienda Heights/Industry Central"
2010,"06037980030","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037104103","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104105","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104108","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104124","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104310","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104320","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104610","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104620","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104701","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104703","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104704","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037104810","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121010","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121020","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121101","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121102","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121210","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121221","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121222","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121600","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121801","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121802","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037121900","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037122120","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037122121","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037122122","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037122200","Los Angeles","78.2ppp","Pacoima East/Sun Valley West"
2010,"06037276603","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037276604","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037277200","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
2010,"06037277400","Los Angeles","78.2q","Del Aire/Inglewood West/Los Angeles International Airport"
