GEOID,county,pop
6037460501,Los Angeles,5740
6081614000,San Mateo,5740
6099000303,Stanislaus,5743
6059074502,Orange,5744
6085501900,Santa Clara,5745
6037530101,Los Angeles,5749
6001441925,Alameda,5750
6037403801,Los Angeles,5752
6037131400,Los Angeles,5753
6037550202,Los Angeles,5753
6037650001,Los Angeles,5756
6059086402,Orange,5756
6107000401,Tulare,5756
6073013702,San Diego,5757
6087121200,Santa Cruz,5757
6037301702,Los Angeles,5758
6013356002,Contra Costa,5760
6071004103,San Bernardino,5760
6089011002,Shasta,5760
6071002027,San Bernardino,5761
6001430800,Alameda,5762
6001441503,Alameda,5762
6037910202,Los Angeles,5762
6073016201,San Diego,5762
6007000904,Butte,5765
6037574300,Los Angeles,5765
6039001000,Madera,5765
6059089107,Orange,5765
6059110111,Orange,5765
6085503709,Santa Clara,5765
6037571000,Los Angeles,5766
6007002000,Butte,5767
6059021830,Orange,5768
6059075607,Orange,5768
6065041912,Riverside,5768
6037134710,Los Angeles,5769
6053000701,Monterey,5770
6065043807,Riverside,5770
6085512022,Santa Clara,5771
6059075301,Orange,5772
6037310100,Los Angeles,5775
6095252705,Solano,5775
6017031406,El Dorado,5776
6053013800,Monterey,5776
6071010023,San Bernardino,5776
6067003000,Sacramento,5778
6083002926,Santa Barbara,5778
6023010502,Humboldt,5779
6075025200,San Francisco,5779
6073020811,San Diego,5780
6059032058,Orange,5782
6037104320,Los Angeles,5783
6071001600,San Bernardino,5783
6037553902,Los Angeles,5786
6075025600,San Francisco,5786
6085504507,Santa Clara,5789
6019001304,Fresno,5792
6019002502,Fresno,5792
6037407102,Los Angeles,5793
6037536103,Los Angeles,5794
6041121200,Marin,5794
6057001206,Nevada,5794
6077005113,San Joaquin,5795
6059063808,Orange,5796
6077002202,San Joaquin,5796
6085504414,Santa Clara,5797
6037229300,Los Angeles,5798
6065045609,Riverside,5798
6113010602,Yolo,5798
6047002201,Merced,5799
6073010013,San Diego,5800
6031000602,Kings,5801
6037650901,Los Angeles,5801
6029003112,Kern,5802
6037406102,Los Angeles,5802
6041104200,Marin,5805
6071004004,San Bernardino,5805
6065043218,Riverside,5807
6073009704,San Diego,5808
6087120800,Santa Cruz,5808
6027000400,Inyo,5809
6095251902,Solano,5809
6037651001,Los Angeles,5810
6077001101,San Joaquin,5810
6095252605,Solano,5810
6037554403,Los Angeles,5812
6059087803,Orange,5812
6077000900,San Joaquin,5813
6087120500,Santa Cruz,5813
6019000400,Fresno,5814
6073006802,San Diego,5814
6067009314,Sacramento,5816
6085503510,Santa Clara,5816
6085504307,Santa Clara,5817
6037133100,Los Angeles,5818
6037900504,Los Angeles,5820
6037910716,Los Angeles,5820
6067009317,Sacramento,5821
6037106112,Los Angeles,5822
6111003609,Ventura,5823
6037535200,Los Angeles,5825
6031001003,Kings,5828
6065041703,Riverside,5828
6079010707,San Luis Obispo,5828
6037243000,Los Angeles,5830
6073018100,San Diego,5830
6037541200,Los Angeles,5831
6037920043,Los Angeles,5831
6037431200,Los Angeles,5833
6059088302,Orange,5833
6001440200,Alameda,5834
6059074111,Orange,5835
6071000808,San Bernardino,5836
6071004404,San Bernardino,5836
6073010003,San Diego,5837
6085507600,Santa Clara,5837
6079012102,San Luis Obispo,5838
6037404301,Los Angeles,5839
6041124200,Marin,5841
6073020108,San Diego,5842
6107001400,Tulare,5842
6071009707,San Bernardino,5845
6099001001,Stanislaus,5845
6037910302,Los Angeles,5847
6065044510,Riverside,5847
6019003808,Fresno,5850
6041126100,Marin,5850
6087100500,Santa Cruz,5851
6059110104,Orange,5853
6037311700,Los Angeles,5854
6085511914,Santa Clara,5854
6023001101,Humboldt,5855
6037234000,Los Angeles,5855
6047001901,Merced,5856
6059063004,Orange,5859
6067007413,Sacramento,5860
6065045207,Riverside,5861
6037226700,Los Angeles,5862
6037139702,Los Angeles,5863
6065045213,Riverside,5863
6107003700,Tulare,5863
6071002031,San Bernardino,5864
6111002901,Ventura,5864
6029005501,Kern,5866
6085504102,Santa Clara,5866
6017030706,El Dorado,5868
6037113321,Los Angeles,5868
6067007501,Sacramento,5868
6065044103,Riverside,5869
6095252910,Solano,5870
6037541700,Los Angeles,5871
6107002202,Tulare,5871
6073003305,San Diego,5872
6095252104,Solano,5872
6071001901,San Bernardino,5874
6023000300,Humboldt,5876
6037550902,Los Angeles,5876
6037571900,Los Angeles,5876
6073015405,San Diego,5877
6073013104,San Diego,5878
6111007607,Ventura,5882
6085512023,Santa Clara,5883
6085506503,Santa Clara,5884
6085508900,Santa Clara,5884
6107002602,Tulare,5885
6037300200,Los Angeles,5887
6019005507,Fresno,5890
6057000600,Nevada,5891
6065040604,Riverside,5891
6037910706,Los Angeles,5892
6059001201,Orange,5892
6099003802,Stanislaus,5892
6037900104,Los Angeles,5893
6041111000,Marin,5893
6073001600,San Diego,5893
6111003011,Ventura,5893
6069000200,San Benito,5894
6019005508,Fresno,5895
6061021203,Placer,5896
6019003804,Fresno,5897
6013333200,Contra Costa,5899
6013351200,Contra Costa,5900
6037602104,Los Angeles,5900
6065043506,Riverside,5900
6073020304,San Diego,5900
6065042732,Riverside,5901
6081601200,San Mateo,5901
6099000905,Stanislaus,5901
6037533901,Los Angeles,5902
6037541300,Los Angeles,5902
6037576200,Los Angeles,5902
6013325000,Contra Costa,5904
6037137402,Los Angeles,5904
6037602301,Los Angeles,5905
6029002816,Kern,5909
6053001500,Monterey,5909
6053011000,Monterey,5909
6037462500,Los Angeles,5911
6111001402,Ventura,5911
6037106020,Los Angeles,5912
6081613502,San Mateo,5912
6077005135,San Joaquin,5913
6067007701,Sacramento,5914
6037271701,Los Angeles,5917
6037433200,Los Angeles,5917
6037464000,Los Angeles,5917
6037701000,Los Angeles,5918
6073018519,San Diego,5918
6013302007,Contra Costa,5920
6073007200,San Diego,5921
6001408600,Alameda,5922
6059032020,Orange,5923
6073017304,San Diego,5923
6077005119,San Joaquin,5925
6037910713,Los Angeles,5926
6001440308,Alameda,5927
6059086802,Orange,5928
6113010310,Yolo,5928
6001450745,Alameda,5931
6037134800,Los Angeles,5931
6037554512,Los Angeles,5931
6089012200,Shasta,5931
6095253107,Solano,5931
6037275311,Los Angeles,5933
6065041101,Riverside,5933
6085503504,Santa Clara,5933
6001443002,Alameda,5934
6037262604,Los Angeles,5936
6067008006,Sacramento,5936
6075015400,San Francisco,5937
6059075201,Orange,5938
6073010402,San Diego,5938
6073017054,San Diego,5938
6085506801,Santa Clara,5939
6029002200,Kern,5940
6101050601,Sutter,5940
6037131800,Los Angeles,5941
6037503000,Los Angeles,5942
6037530801,Los Angeles,5943
6065040821,Riverside,5944
6085503506,Santa Clara,5945
6099002200,Stanislaus,5945
6037543604,Los Angeles,5946
6013338204,Contra Costa,5947
6071002029,San Bernardino,5949
6073008327,San Diego,5949
6085508404,Santa Clara,5949
6037267501,Los Angeles,5950
6037403321,Los Angeles,5950
6071001707,San Bernardino,5950
6059011504,Orange,5951
6059075202,Orange,5951
6019008301,Fresno,5952
6061021802,Placer,5953
6059110117,Orange,5956
6083002303,Santa Barbara,5956
6071003900,San Bernardino,5957
6073001800,San Diego,5957
6073020602,San Diego,5957
6037463500,Los Angeles,5958
6099000906,Stanislaus,5958
6037920118,Los Angeles,5959
6059042315,Orange,5959
6095252914,Solano,5959
6037920313,Los Angeles,5960
6037431800,Los Angeles,5962
6037570800,Los Angeles,5962
6073019205,San Diego,5962
6037115401,Los Angeles,5964
6037463601,Los Angeles,5965
6053010400,Monterey,5967
6071000304,San Bernardino,5967
6069000400,San Benito,5968
6085505403,Santa Clara,5969
6067004904,Sacramento,5970
6059110110,Orange,5973
6077003113,San Joaquin,5973
6113010902,Yolo,5973
6037300100,Los Angeles,5977
6059011000,Orange,5977
6107002204,Tulare,5979
6013337300,Contra Costa,5980
6037224700,Los Angeles,5981
6037650200,Los Angeles,5981
6037920338,Los Angeles,5982
6073002601,San Diego,5982
6059074403,Orange,5983
6085512021,Santa Clara,5983
6037401704,Los Angeles,5984
6037620501,Los Angeles,5984
6037910807,Los Angeles,5986
6099000805,Stanislaus,5986
6073017044,San Diego,5987
6065045707,Riverside,5988
6059032042,Orange,5990
6085505401,Santa Clara,5990
6029002700,Kern,5991
6037403802,Los Angeles,5992
6075020200,San Francisco,5994
6037402702,Los Angeles,5995
6073013418,San Diego,5998
6037910207,Los Angeles,5999
6045010700,Mendocino,5999
6073016612,San Diego,5999
6037464200,Los Angeles,6000
6059075004,Orange,6000
6065043010,Riverside,6001
6081608800,San Mateo,6001
6087121600,Santa Cruz,6002
6073016607,San Diego,6003
6073017808,San Diego,6003
6071005300,San Bernardino,6008
6111005205,Ventura,6008
6059042311,Orange,6010
6073014200,San Diego,6011
6073010010,San Diego,6012
6037276100,Los Angeles,6013
6071012104,San Bernardino,6013
6073008505,San Diego,6014
6001430500,Alameda,6015
6061020200,Placer,6015
6067005002,Sacramento,6015
6081611100,San Mateo,6015
6065041810,Riverside,6016
6111007904,Ventura,6016
6059074106,Orange,6018
6085504002,Santa Clara,6018
6065041406,Riverside,6019
6037134101,Los Angeles,6020
6071010421,San Bernardino,6020
6037542602,Los Angeles,6021
6039000604,Madera,6024
6067009321,Sacramento,6024
6061020604,Placer,6026
6081605400,San Mateo,6027
6081610400,San Mateo,6027
6085503115,Santa Clara,6028
6037901010,Los Angeles,6029
6085506702,Santa Clara,6029
6037103200,Los Angeles,6033
6053011602,Monterey,6033
6107000702,Tulare,6033
6037127400,Los Angeles,6035
6073008360,San Diego,6036
6059032014,Orange,6037
6037232600,Los Angeles,6040
6071009709,San Bernardino,6040
6005000301,Amador,6041
6067007011,Sacramento,6042
6013352201,Contra Costa,6043
6011000300,Colusa,6046
6041103200,Marin,6046
6029004302,Kern,6047
6037430302,Los Angeles,6048
6013350000,Contra Costa,6051
6001406500,Alameda,6053
6037574500,Los Angeles,6054
6065043008,Riverside,6054
6071008403,San Bernardino,6054
6019004205,Fresno,6055
6007000104,Butte,6056
6025010600,Imperial,6056
6039000202,Madera,6056
6059063603,Orange,6056
6001437101,Alameda,6058
6037401304,Los Angeles,6058
6059032034,Orange,6060
6073002502,San Diego,6061
6073013102,San Diego,6061
6073002708,San Diego,6062
6037404901,Los Angeles,6064
6037500600,Los Angeles,6064
6073015601,San Diego,6064
6059063102,Orange,6065
6077005106,San Joaquin,6065
6107003902,Tulare,6065
6037300502,Los Angeles,6066
6071000401,San Bernardino,6066
6001407200,Alameda,6067
6037232700,Los Angeles,6068
6037403318,Los Angeles,6069
6067006500,Sacramento,6069
6071004603,San Bernardino,6070
6073018904,San Diego,6073
6073005300,San Diego,6075
6085510001,Santa Clara,6077
6081613600,San Mateo,6080
6067006600,Sacramento,6082
6037111204,Los Angeles,6083
6037300901,Los Angeles,6084
6037460100,Los Angeles,6085
6045011500,Mendocino,6085
6057000401,Nevada,6086
6065045703,Riverside,6088
6037651302,Los Angeles,6089
6099000801,Stanislaus,6090
6037552200,Los Angeles,6091
6037620601,Los Angeles,6091
6071008402,San Bernardino,6093
6073020202,San Diego,6093
6113010608,Yolo,6093
6037310601,Los Angeles,6094
6081610601,San Mateo,6095
6065043900,Riverside,6097
6037500201,Los Angeles,6098
6037119800,Los Angeles,6099
6089011500,Shasta,6101
6111007402,Ventura,6102
6031001100,Kings,6105
6047000603,Merced,6105
6037553504,Los Angeles,6107
6045010801,Mendocino,6109
6077002800,San Joaquin,6109
6013359202,Contra Costa,6111
6059032002,Orange,6111
6113010901,Yolo,6112
6037240700,Los Angeles,6113
6065042003,Riverside,6113
6053010604,Monterey,6115
6059099203,Orange,6117
6037621104,Los Angeles,6118
6067007601,Sacramento,6119
6073004200,San Diego,6119
6019006700,Fresno,6120
6059074702,Orange,6121
6007000903,Butte,6123
6045010600,Mendocino,6123
6059062638,Orange,6123
6081601605,San Mateo,6123
6029006008,Kern,6125
6067005901,Sacramento,6126
6029002820,Kern,6128
6025011500,Imperial,6130
6037702600,Los Angeles,6130
6037481401,Los Angeles,6132
6037533803,Los Angeles,6133
6065043239,Riverside,6133
6085505305,Santa Clara,6134
6013345112,Contra Costa,6136
6085512510,Santa Clara,6137
6037402301,Los Angeles,6138
6061020605,Placer,6138
6067004004,Sacramento,6138
6037534202,Los Angeles,6139
6083000700,Santa Barbara,6139
6013366002,Contra Costa,6141
6111008700,Ventura,6141
6001426100,Alameda,6142
6019007700,Fresno,6142
6071001002,San Bernardino,6142
6037408138,Los Angeles,6145
6013379000,Contra Costa,6148
6037920028,Los Angeles,6148
6081601800,San Mateo,6148
6065041910,Riverside,6149
6037405001,Los Angeles,6152
6059099306,Orange,6153
6081601603,San Mateo,6154
6085504805,Santa Clara,6154
6059088702,Orange,6155
6041120000,Marin,6157
6073020305,San Diego,6157
6065043812,Riverside,6158
6071009108,San Bernardino,6158
6073015701,San Diego,6158
6037602404,Los Angeles,6159
6071003505,San Bernardino,6159
6019003810,Fresno,6163
6015000201,Del Norte,6164
6073020806,San Diego,6164
6037482303,Los Angeles,6165
6077004201,San Joaquin,6166
6009000220,Calaveras,6168
6073013000,San Diego,6171
6059032046,Orange,6172
6067009610,Sacramento,6176
6065043003,Riverside,6178
6059011707,Orange,6179
6085512307,Santa Clara,6180
6001441521,Alameda,6181
6059087405,Orange,6181
6001428301,Alameda,6182
6059074801,Orange,6184
6061021044,Placer,6184
6037293202,Los Angeles,6185
6101050702,Sutter,6185
6097150305,Sonoma,6187
6073011601,San Diego,6189
6059087902,Orange,6191
6109003100,Tuolumne,6191
6037181000,Los Angeles,6193
6073008366,San Diego,6194
6037242200,Los Angeles,6195
6111002200,Ventura,6197
6037670407,Los Angeles,6202
6001433600,Alameda,6203
6059021812,Orange,6203
6059099903,Orange,6208
6073002902,San Diego,6209
6013338302,Contra Costa,6210
6097154202,Sonoma,6211
6099002802,Stanislaus,6211
6059052513,Orange,6212
6077003802,San Joaquin,6213
6073008354,San Diego,6214
6037293201,Los Angeles,6215
6037302102,Los Angeles,6215
6073009306,San Diego,6215
6107002303,Tulare,6216
6071006301,San Bernardino,6217
6001450400,Alameda,6219
6065042010,Riverside,6219
6019008000,Fresno,6220
6037535300,Los Angeles,6221
6065031602,Riverside,6221
6085504323,Santa Clara,6221
6071008601,San Bernardino,6222
6013347000,Contra Costa,6224
6037402902,Los Angeles,6224
6037576901,Los Angeles,6224
6071000104,San Bernardino,6224
6073008329,San Diego,6224
6067008501,Sacramento,6225
6085502901,Santa Clara,6225
6073017019,San Diego,6226
6025011600,Imperial,6228
6023001000,Humboldt,6229
6037552800,Los Angeles,6229
6071001706,San Bernardino,6229
6071004601,San Bernardino,6230
6111000600,Ventura,6232
6085503305,Santa Clara,6233
6037267100,Los Angeles,6234
6053010501,Monterey,6234
6099001603,Stanislaus,6235
6073019601,San Diego,6237
6001451404,Alameda,6243
6037320202,Los Angeles,6244
6059011403,Orange,6244
6081601400,San Mateo,6244
6111004000,Ventura,6244
6059075806,Orange,6246
6077003803,San Joaquin,6246
6073016100,San Diego,6247
6001408800,Alameda,6248
6085501600,Santa Clara,6249
6101050302,Sutter,6249
6059042111,Orange,6252
6107001701,Tulare,6252
6001440335,Alameda,6253
6085506402,Santa Clara,6254
6085508503,Santa Clara,6254
6001451401,Alameda,6255
6065041803,Riverside,6258
6009000300,Calaveras,6260
6041102202,Marin,6263
6061021501,Placer,6268
6013322000,Contra Costa,6270
6037408211,Los Angeles,6271
6065046800,Riverside,6271
6041106002,Marin,6273
6111002800,Ventura,6274
6019003202,Fresno,6276
6073002302,San Diego,6276
6085505700,Santa Clara,6280
6037910715,Los Angeles,6281
6073019904,San Diego,6282
6085506302,Santa Clara,6283
6111006301,Ventura,6283
6085506203,Santa Clara,6287
6111000701,Ventura,6287
6029006403,Kern,6288
6037502200,Los Angeles,6297
6065044505,Riverside,6297
6037431700,Los Angeles,6298
6057000501,Nevada,6298
6073009504,San Diego,6298
6107004500,Tulare,6298
6083001906,Santa Barbara,6300
6065042214,Riverside,6301
6073008502,San Diego,6302
6037143300,Los Angeles,6303
6059001301,Orange,6303
6085502500,Santa Clara,6303
6029001801,Kern,6304
6081613900,San Mateo,6304
6067007801,Sacramento,6305
6071001703,San Bernardino,6305
6067009312,Sacramento,6307
6059099801,Orange,6308
6073007400,San Diego,6308
6081601502,San Mateo,6308
6001435103,Alameda,6309
6073016504,San Diego,6310
6067009637,Sacramento,6312
6059088601,Orange,6315
6067009308,Sacramento,6315
6111007510,Ventura,6315
6013313206,Contra Costa,6319
6037407900,Los Angeles,6319
6037408503,Los Angeles,6321
6075031302,San Francisco,6321
6081605900,San Mateo,6321
6037310900,Los Angeles,6322
6037900103,Los Angeles,6322
6083000101,Santa Barbara,6323
6041107000,Marin,6326
6067009635,Sacramento,6326
6071007409,San Bernardino,6327
6059076202,Orange,6329
6065044507,Riverside,6329
6037651402,Los Angeles,6332
6059099904,Orange,6334
6037403408,Los Angeles,6336
6071008800,San Bernardino,6336
6085508004,Santa Clara,6338
6041105000,Marin,6340
6101050501,Sutter,6340
6037920336,Los Angeles,6342
6059032038,Orange,6342
6037401311,Los Angeles,6343
6085504315,Santa Clara,6344
6023000200,Humboldt,6346
6037541604,Los Angeles,6346
6071010010,San Bernardino,6346
6073013604,San Diego,6346
6037406500,Los Angeles,6349
6037573202,Los Angeles,6351
6085512033,Santa Clara,6351
6067008111,Sacramento,6352
6073003107,San Diego,6352
6037800202,Los Angeles,6357
6065040813,Riverside,6357
6073019403,San Diego,6357
6055201004,Napa,6358
6085509404,Santa Clara,6358
6019004211,Fresno,6360
6037543304,Los Angeles,6360
6037553802,Los Angeles,6360
6059099229,Orange,6361
6099002004,Stanislaus,6361
6073020706,San Diego,6362
6037920334,Los Angeles,6363
6059062645,Orange,6364
6071007000,San Bernardino,6367
6013376000,Contra Costa,6369
6071012001,San Bernardino,6371
6053000702,Monterey,6372
6081608004,San Mateo,6372
6059089105,Orange,6375
6065043265,Riverside,6377
6037185100,Los Angeles,6378
6037300701,Los Angeles,6381
6107000301,Tulare,6381
6001451201,Alameda,6382
6071004003,San Bernardino,6382
6059063906,Orange,6384
6065940400,Riverside,6384
6025011803,Imperial,6385
6001442200,Alameda,6386
6065043512,Riverside,6386
6037552100,Los Angeles,6387
6059088501,Orange,6388
6047002301,Merced,6389
6029005401,Kern,6391
6037651222,Los Angeles,6392
6065051100,Riverside,6392
6037131010,Los Angeles,6393
6037402402,Los Angeles,6393
6085503304,Santa Clara,6393
6037573402,Los Angeles,6395
6059099701,Orange,6395
6059076201,Orange,6396
6037502700,Los Angeles,6398
6085510600,Santa Clara,6400
6029006202,Kern,6402
6037143400,Los Angeles,6402
6071009712,San Bernardino,6402
6017031502,El Dorado,6403
6065043267,Riverside,6403
6071001905,San Bernardino,6403
6107000600,Tulare,6403
6065045217,Riverside,6404
6037405302,Los Angeles,6405
6047000504,Merced,6405
6037910001,Los Angeles,6407
6111003700,Ventura,6409
6059074902,Orange,6410
6065042212,Riverside,6410
6067007402,Sacramento,6411
6059086602,Orange,6413
6065042738,Riverside,6413
6099003300,Stanislaus,6413
6059088107,Orange,6415
6071005600,San Bernardino,6415
6071002035,San Bernardino,6417
6013354002,Contra Costa,6423
6001428200,Alameda,6424
6013345105,Contra Costa,6425
6071002501,San Bernardino,6426
6059021920,Orange,6428
6037551700,Los Angeles,6429
6065981000,Riverside,6429
6059001501,Orange,6430
6059062610,Orange,6430
6087122003,Santa Cruz,6430
6059052408,Orange,6432
6107001704,Tulare,6432
6075031100,San Francisco,6433
6073018603,San Diego,6434
6107004200,Tulare,6434
6037570701,Los Angeles,6436
6073018905,San Diego,6439
6085512314,Santa Clara,6439
6013307205,Contra Costa,6440
6085507905,Santa Clara,6440
6061021003,Placer,6444
6075047901,San Francisco,6445
6083002706,Santa Barbara,6445
6097153001,Sonoma,6445
6037554802,Los Angeles,6451
6059062633,Orange,6451
6001433400,Alameda,6452
6013304005,Contra Costa,6453
6037570202,Los Angeles,6455
6053010701,Monterey,6456
6073008350,San Diego,6459
6071003302,San Bernardino,6460
6085505202,Santa Clara,6461
6017030704,El Dorado,6462
6065048100,Riverside,6464
6037621201,Los Angeles,6465
6059088701,Orange,6465
6001408100,Alameda,6466
6065041600,Riverside,6466
6065041906,Riverside,6467
6073008503,San Diego,6467
6001436601,Alameda,6469
6037532900,Los Angeles,6471
6037301601,Los Angeles,6477
6073017801,San Diego,6477
6075030900,San Francisco,6477
6013305000,Contra Costa,6481
6013381000,Contra Costa,6481
6037405500,Los Angeles,6481
6037701304,Los Angeles,6481
6037601100,Los Angeles,6482
6111007514,Ventura,6482
6013345203,Contra Costa,6483
6059074102,Orange,6483
6059110605,Orange,6483
6065051400,Riverside,6483
6065044516,Riverside,6484
6077003404,San Joaquin,6484
6013321102,Contra Costa,6485
6037502301,Los Angeles,6485
6053011900,Monterey,6485
6073018614,San Diego,6487
6013302009,Contra Costa,6488
6085504803,Santa Clara,6494
6013302005,Contra Costa,6495
6019008302,Fresno,6495
6083002924,Santa Barbara,6495
6037920114,Los Angeles,6496
6037407702,Los Angeles,6498
6029003500,Kern,6499
6097150304,Sonoma,6499
6013320004,Contra Costa,6500
6059021821,Orange,6501
6037430502,Los Angeles,6502
6059099227,Orange,6503
6059032015,Orange,6505
6037461000,Los Angeles,6506
6037534102,Los Angeles,6506
6037650300,Los Angeles,6506
6041128100,Marin,6506
6047001700,Merced,6506
6097153401,Sonoma,6507
6107004400,Tulare,6509
6037532101,Los Angeles,6511
6037503401,Los Angeles,6512
6037920015,Los Angeles,6512
6059075812,Orange,6515
6059075902,Orange,6515
6037620702,Los Angeles,6516
6107001502,Tulare,6518
6037700200,Los Angeles,6519
6073003401,San Diego,6521
6073017041,San Diego,6523
6095253204,Solano,6523
6037432402,Los Angeles,6525
6037540101,Los Angeles,6525
6037243100,Los Angeles,6531
6059052502,Orange,6532
6037920200,Los Angeles,6534
6041108100,Marin,6534
6073010200,San Diego,6537
6065031402,Riverside,6541
6085505303,Santa Clara,6545
6071002204,San Bernardino,6546
6073017900,San Diego,6546
6037271802,Los Angeles,6547
6097152202,Sonoma,6547
6037910401,Los Angeles,6549
6001436900,Alameda,6551
6083002304,Santa Barbara,6553
6059088901,Orange,6554
6059063007,Orange,6557
6071009716,San Bernardino,6558
6037535701,Los Angeles,6561
6017030602,El Dorado,6562
6037404702,Los Angeles,6562
6039000506,Madera,6563
6061020908,Placer,6564
6067009608,Sacramento,6564
6099003804,Stanislaus,6565
6103001000,Tehama,6566
6107000501,Tulare,6566
6017030701,El Dorado,6567
6037571701,Los Angeles,6568
6013310000,Contra Costa,6569
6019005505,Fresno,6570
6037910208,Los Angeles,6570
6037113421,Los Angeles,6571
6037113422,Los Angeles,6571
6073019001,San Diego,6573
6037534900,Los Angeles,6575
6079012401,San Luis Obispo,6576
6037701402,Los Angeles,6577
6053011203,Monterey,6577
6037460900,Los Angeles,6579
6111000400,Ventura,6579
6037503501,Los Angeles,6582
6065031501,Riverside,6585
6083002008,Santa Barbara,6585
6001444500,Alameda,6586
6019008100,Fresno,6586
6037533603,Los Angeles,6587
6073008347,San Diego,6588
6001433900,Alameda,6590
6065031200,Riverside,6595
6071000105,San Bernardino,6597
6077005302,San Joaquin,6598
6025011201,Imperial,6600
6037603704,Los Angeles,6600
6107003200,Tulare,6601
6001441401,Alameda,6604
6037101210,Los Angeles,6604
6065042621,Riverside,6607
6073017048,San Diego,6607
6037320300,Los Angeles,6610
6037573601,Los Angeles,6610
6059086404,Orange,6610
6037300301,Los Angeles,6612
6013355116,Contra Costa,6614
6065042012,Riverside,6614
6029005801,Kern,6616
6037503302,Los Angeles,6616
6099001500,Stanislaus,6616
6077005305,San Joaquin,6618
6065030700,Riverside,6621
6059052428,Orange,6623
6073009505,San Diego,6626
6077004600,San Joaquin,6627
6037540502,Los Angeles,6629
6081608900,San Mateo,6630
6095253402,Solano,6630
6071007109,San Bernardino,6631
6067004903,Sacramento,6632
6079011200,San Luis Obispo,6635
6019006501,Fresno,6636
6037910002,Los Angeles,6639
6081608700,San Mateo,6639
6065045226,Riverside,6641
6037532200,Los Angeles,6645
6057000102,Nevada,6645
6033001000,Lake,6647
6079010102,San Luis Obispo,6647
6075035400,San Francisco,6648
6053000600,Monterey,6650
6037702102,Los Angeles,6654
6115040600,Yuba,6655
6001451602,Alameda,6656
6029006007,Kern,6657
6037577000,Los Angeles,6657
6037570602,Los Angeles,6658
6099000910,Stanislaus,6660
6071007904,San Bernardino,6662
6059087503,Orange,6663
6065030400,Riverside,6663
6065044915,Riverside,6665
6017030804,El Dorado,6666
6067009310,Sacramento,6667
6037400204,Los Angeles,6668
6087110501,Santa Cruz,6668
6037570502,Los Angeles,6670
6059042330,Orange,6671
6073019105,San Diego,6671
6057000802,Nevada,6673
6075020800,San Francisco,6673
6073020020,San Diego,6677
6013345114,Contra Costa,6681
6059011720,Orange,6681
6001444200,Alameda,6682
6065043307,Riverside,6682
6077005209,San Joaquin,6682
6037430801,Los Angeles,6683
6013329000,Contra Costa,6684
6075030700,San Francisco,6684
6037500700,Los Angeles,6685
6073010107,San Diego,6685
6085512005,Santa Clara,6685
6019005804,Fresno,6686
6073015000,San Diego,6686
6037432601,Los Angeles,6688
6067007004,Sacramento,6689
6059099603,Orange,6690
6065049600,Riverside,6690
6071009911,San Bernardino,6691
6067006702,Sacramento,6692
6037502801,Los Angeles,6693
6037600202,Los Angeles,6694
6073004100,San Diego,6694
6077004902,San Joaquin,6694
6059042205,Orange,6696
6037103400,Los Angeles,6697
6037900501,Los Angeles,6704
6065043304,Riverside,6704
6019004701,Fresno,6706
6071000117,San Bernardino,6706
6073017604,San Diego,6706
6073011802,San Diego,6707
6037402502,Los Angeles,6708
6083002808,Santa Barbara,6711
6037920326,Los Angeles,6712
6095253404,Solano,6713
6087122400,Santa Cruz,6714
6101050504,Sutter,6716
6037670100,Los Angeles,6718
6073021205,San Diego,6718
6073017404,San Diego,6719
6073020021,San Diego,6719
6037910601,Los Angeles,6720
6067009632,Sacramento,6723
6037800329,Los Angeles,6724
6037602402,Los Angeles,6725
6013355200,Contra Costa,6726
6087122500,Santa Cruz,6727
6037402200,Los Angeles,6728
6097153006,Sonoma,6730
6111005906,Ventura,6730
6071008301,San Bernardino,6732
6037800332,Los Angeles,6734
6085512506,Santa Clara,6734
6097151700,Sonoma,6734
6115041000,Yuba,6735
6029001102,Kern,6736
6013355111,Contra Costa,6737
6067009311,Sacramento,6742
6001433300,Alameda,6743
6053000200,Monterey,6752
6071010413,San Bernardino,6752
6037482600,Los Angeles,6753
6073010103,San Diego,6753
6065043508,Riverside,6755
6067009601,Sacramento,6756
6033000900,Lake,6758
6037543322,Los Angeles,6758
6059011715,Orange,6759
6075026100,San Francisco,6759
6111000302,Ventura,6759
6073001300,San Diego,6761
6115040303,Yuba,6761
6037620701,Los Angeles,6765
6087110502,Santa Cruz,6766
6087122201,Santa Cruz,6767
6045011600,Mendocino,6768
6037602103,Los Angeles,6769
6071011800,San Bernardino,6770
6025010900,Imperial,6773
6081613200,San Mateo,6773
6053013300,Monterey,6777
6071002902,San Bernardino,6778
6085506604,Santa Clara,6778
6073008600,San Diego,6780
6065050600,Riverside,6781
6059021923,Orange,6783
6037601212,Los Angeles,6786
6065040502,Riverside,6786
6073003208,San Diego,6786
6037540102,Los Angeles,6789
6065043278,Riverside,6789
6037554900,Los Angeles,6791
6059032027,Orange,6792
6073008509,San Diego,6792
6059099601,Orange,6793
6001441924,Alameda,6794
6073013206,San Diego,6794
6073021100,San Diego,6794
6085503326,Santa Clara,6794
6001430101,Alameda,6797
6037702300,Los Angeles,6798
6097151311,Sonoma,6799
6037292000,Los Angeles,6800
6037553901,Los Angeles,6800
6085508101,Santa Clara,6801
6071010411,San Bernardino,6802
6107003601,Tulare,6802
6015000105,Del Norte,6803
6037407200,Los Angeles,6804
