county,comName,Ndeaths 2008-2012,Ndeaths 2013-2017,Rate 2008-2012,Rate 2013-2017,Percent Change,pValue,comID,est_edu,moe_edu,est_net,moe_net,est_pov,moe_pov,est_rent30up,moe_rent30up,est_rent50up,moe_rent50up,region,POP,geoLev,hpi2score,insured,inpreschool,bachelorsed,parkaccess,houserepair,pop,myGroup,lessThanBachelors,myLabel,hRank,top15,pov30plus
Los Angeles,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,7,5,0.8709,0.7722,-11.333103685842234,0.42060636696736553,78.2w,69.22,2.39,88.74,1.7,17.49,1.22,51.78,2.83,32.24,1.9,LOS ANGELES,127823,Communuity,0.3584639652668064,83.5243625951511,68.86851740297129,64.68664559586303,51.77573420597232,90.05901000731325,127823,3 Same,30.78,Los Angeles Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,480,notTot15,notHighPov
Los Angeles,Cerritos/Hawaiian Gardens,16,23,2.848,4.009,40.76544943820227,0.14624809501424418,78.2n,29.29,1.38,85.1,1.57,9.51,1.02,51.2,5.01,26.67,3.33,LOS ANGELES,108116,Communuity,0.15661333257234822,82.32682581671537,54.40254911391468,27.63629065078249,87.43904768535647,98.4064216998239,108116,3 Same,70.71000000000001,Los Angeles Cerritos/Hawaiian Gardens,254,notTot15,notHighPov
Los Angeles,Chatsworth,24,11,4.717,2.187,-53.63578545685817,0.015958766816465797,78.2cccc,37.9,1.45,89.35,1.38,8.88,1.12,55.45,4.91,29.01,3.15,LOS ANGELES,103138,Communuity,0.23146881292160987,82.15592119296477,55.93561635866509,37.80836743004518,61.92092124328569,98.85878851865482,103138,2 Decrease,62.1,Los Angeles Chatsworth,364,notTot15,notHighPov
Los Angeles,City Terrace East/East Los Angeles,30,48,5.818,9.51,63.45823306978344,0.01793651019957243,78.2d,7.63,0.75,60.65,2.04,22.77,1.86,54.4,3.58,28.22,2.28,LOS ANGELES,94309,Communuity,-0.6436317365094212,56.46618668419769,46.28529514680466,6.5767604364376675,76.46468125502338,98.77795796490388,94309,1 Increase,92.37,Los Angeles City Terrace East/East Los Angeles,66,notTot15,notHighPov
Los Angeles,Claremont/La Verne/Pomona Northwest/San Dimas,15,9,2.625,1.512,-42.4,0.10303903277107473,78.2tt,40.98,1.66,86.51,1.66,9.51,1.21,53.63,5.13,28.77,3.57,LOS ANGELES,116471,Communuity,0.20498276951988909,84.08174051909918,64.99155841368237,38.59660602209992,81.21225867039864,94.56542814441741,116471,3 Same,59.02,Los Angeles Claremont/La Verne/Pomona Northwest/San Dimas,421,notTot15,notHighPov
Los Angeles,Compton East,104,103,20.94,20.37,-2.722063037249285,0.4229321984130119,78.2bbb,6.24,0.76,67.28,1.91,24.82,1.98,61.22,4.82,37.52,3.19,LOS ANGELES,91121,Communuity,-0.6673822024247539,65.47415414668409,45.02441698401027,5.978548303903601,84.2352083217919,98.77828145896599,91121,3 Same,93.76,Los Angeles Compton East,12,top15,notHighPov
Los Angeles,Country Club Park/Koreatown/Mid-City East,43,29,6.135,4.176,-31.931540342298288,0.05666849269690233,78.2e,36.71,1.37,78.34,1.44,20.41,1.32,59.09,2.26,31.28,1.32,LOS ANGELES,130870,Communuity,-0.37603719628835486,58.71814625200581,57.80637732100558,33.81531901887369,56.822856355543664,96.69777953111424,130870,3 Same,63.29,Los Angeles Country Club Park/Koreatown/Mid-City East,245.5,notTot15,notHighPov
Los Angeles,Crenshaw/Culver City East/Mid-City South/West Adams,94,82,16.38,14,-14.529914529914524,0.15078973963739473,78.2nnn,17.25,1.1,64.83,1.86,25.65,1.71,65.09,3.15,38.78,2.22,LOS ANGELES,110887,Communuity,-0.569829902206742,63.10204081632653,56.47040230144201,15.542215047751315,72.85002212342295,97.28304104017666,110887,3 Same,82.75,Los Angeles Crenshaw/Culver City East/Mid-City South/West Adams,36,notTot15,notHighPov
Los Angeles,Culver City North/Palms,5,7,1.012,1.093,8.003952569169957,0.44926848488657944,78.2y,59.7,2.17,88.62,1.69,11.6,1.25,46.28,2.8,22.38,1.66,LOS ANGELES,93405,Communuity,0.28634586540519247,83.38103848830363,67.61467694448906,57.00884106846529,83.26667025673144,97.63178935813114,93405,3 Same,40.3,Los Angeles Culver City North/Palms,458,notTot15,notHighPov
Los Angeles,Del Aire/Inglewood West/Los Angeles International Airport,29,36,5.398,6.839,26.69507224898112,0.1734495679494774,78.2q,31.49,1.76,83.13,1.89,15.29,1.64,53.79,3.79,28.15,2.57,LOS ANGELES,100380,Communuity,-0.06595957397069138,75.84985455269974,54.20986750348675,28.272855150428374,79.78515637517434,97.95760152046245,100380,3 Same,68.51,Los Angeles Del Aire/Inglewood West/Los Angeles International Airport,129,notTot15,notHighPov
Los Angeles,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,30,18,5.568,3.535,-36.512212643678154,0.06343403095823918,77.1b,22.98,1.34,83.22,2.07,12.93,1.32,45.87,4.65,20.93,2.84,LOS ANGELES,106168,Communuity,-0.04992400059709141,79.51402776731219,50.290541406073395,21.768809810865797,24.49755709311657,93.05458423010268,106168,3 Same,77.02,Los Angeles Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,277,notTot15,notHighPov
Los Angeles,Diamond Bar/Industry East/Phillips Ranch/Pomona West/Walnut,12,12,1.993,1.828,-8.278976417461115,0.4195006616875171,78.2vvv,47.82,1.64,91.93,1.46,7.53,0.85,52.22,6.03,27.68,3.87,LOS ANGELES,115840,Communuity,0.2969848223723152,84.24343404696133,67.69238259668508,45.57453901933701,79.12513552377418,96.88086787300017,115840,3 Same,52.18,Los Angeles Diamond Bar/Industry East/Phillips Ranch/Pomona West/Walnut,394,notTot15,notHighPov
Los Angeles,Downey Northeast,23,21,5.552,4.942,-10.987031700288174,0.35053238435884293,78.2eee,22.49,1.65,80.5,2.25,10.06,1.41,51.41,5.03,20.39,2.66,LOS ANGELES,80960,Communuity,-0.04177625863364624,74.65775197628459,59.74175148221344,21.82562747035573,60.960661074234196,98.08190963742119,80960,3 Same,77.51,Los Angeles Downey Northeast,204,notTot15,notHighPov
Los Angeles,Downey Southwest/Lynwood North Central/South Gate East,53,24,10.16,4.729,-53.45472440944882,7.924303541887445e-4,78.2sss,13.01,1.07,76.28,1.73,16.62,1.66,60.73,4.8,28.75,2.8,LOS ANGELES,96312,Communuity,-0.3584648355365375,69.06971613090788,48.175490073926404,11.43848118614503,64.69755634500373,98.72434689434047,96312,2 Decrease,86.99,Los Angeles Downey Southwest/Lynwood North Central/South Gate East,220,notTot15,notHighPov
Los Angeles,Downtown Southeast/Florence North,87,54,17.19,9.638,-43.9325189063409,5.014939555806341e-4,78.2mmm,15.73,1.18,61.92,1.79,34.29,1.94,60.17,3.21,32.05,2.09,LOS ANGELES,103175,Communuity,-0.6790816158299007,52.81877974315484,45.67680058153623,10.252383813908407,84.83323928872305,89.09885458531146,103175,2 Decrease,84.27,Los Angeles Downtown Southeast/Florence North,65,notTot15,highPov
Los Angeles,Echo Park/Hollywood North Central/Silverlake South,9,11,2.09,2.848,36.26794258373206,0.26239019495156823,78.2a,51.65,2.22,85.81,1.84,17.96,1.52,51.44,2.76,27.91,1.84,LOS ANGELES,81076,Communuity,-0.04750031368837881,75.21434703241404,66.75984039666486,48.49617642705609,81.98424774125512,98.04454881906285,81076,3 Same,48.35,Los Angeles Echo Park/Hollywood North Central/Silverlake South,318,notTot15,notHighPov
Los Angeles,El Monte/Five Points,19,37,3.518,6.981,98.43661171119956,0.007205114755730491,78.2oo,11,0.9,68.86,1.98,23.86,2.01,64.33,4.25,35.21,2.89,LOS ANGELES,100170,Communuity,-0.6505205790502446,60.51158630328441,37.10753419187382,11.319048617350505,85.05427833513029,98.62433992490435,100170,1 Increase,89,Los Angeles El Monte/Five Points,125.5,notTot15,notHighPov
Los Angeles,El Sereno North/Highland Park/Montecito Heights/Monterey Hills,51,42,7.645,6.668,-12.779594506213204,0.25662838092123463,78.2i,20.61,0.97,76.71,1.34,23.1,1.49,57.83,3.12,31.16,2,LOS ANGELES,121208,Communuity,-0.34800362655535116,69.50396590984093,54.6569252854597,17.58514701999868,74.01655009223813,97.89808281626684,121208,3 Same,79.39,Los Angeles El Sereno North/Highland Park/Montecito Heights/Monterey Hills,136,notTot15,notHighPov
Los Angeles,Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,7,4,6.53,3.484,-46.64624808575804,0.15852003326727226,77.5,23.86,2.53,82.9,3.57,11.3,2.79,55.45,13.42,21.3,7.72,LOS ANGELES,25374,Communuity,0.12093748991475527,87.357874201939,44.484933396390005,22.20522188066525,20.58532670371246,94.86030886347875,25374,3 Same,76.14,Los Angeles Elizabeth Lake/Gorman/Green Valley/Lake Hughes/Leona Valley/Neenach,279,notTot15,notHighPov
Los Angeles,Encino/Tarzana/Warner Center/Woodland Hills,5,6,1.068,1.217,13.951310861423222,0.4170627118545571,78.2yy,55.7,2.21,90.09,1.72,7.94,1.05,56.02,5.4,33.96,3.8,LOS ANGELES,81368,Communuity,0.4409756266590674,87.42925105692656,71.49262486481173,55.01939214433193,36.44596338769541,98.17053907457428,81368,3 Same,44.3,Los Angeles Encino/Tarzana/Warner Center/Woodland Hills,441,notTot15,notHighPov
Los Angeles,Exposition Park/Leimert Park,68,63,13.44,11.39,-15.252976190476183,0.18308746929308606,78.2l,12.34,1.13,63.86,1.98,32.78,2.13,63.76,3.71,40.57,2.71,LOS ANGELES,95349,Communuity,-0.7460347426275052,58.63927676221041,46.01000115365656,10.456333050163085,65.75377973807801,94.86873900443571,95349,3 Same,87.66,Los Angeles Exposition Park/Leimert Park,54,notTot15,highPov
Los Angeles,Firestone/Florence South/Watts,152,120,21.24,16.85,-20.66854990583803,0.03234704845285552,78.2fff,5.13,0.53,61.91,1.62,34.7,1.91,67.58,3.41,40.82,2.27,LOS ANGELES,132131,Communuity,-0.9005417398040505,59.052439624312235,48.16550317487948,4.4684063542998995,70.32369673982639,97.87936484066957,132131,2 Decrease,94.87,Los Angeles Firestone/Florence South/Watts,22,notTot15,highPov
Los Angeles,Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,26,30,4.65,5.321,14.430107526881706,0.30870933514348553,78.2iiii,33.76,1.5,82.64,1.69,11.84,1.22,55.49,3.97,27.88,2.44,LOS ANGELES,112573,Communuity,0.07660750262129463,77.88025459035471,63.884306183543124,31.293328773329307,83.32060664750873,97.44195420090368,112573,3 Same,66.24000000000001,Los Angeles Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,184,notTot15,notHighPov
Los Angeles,Gardena West/Hawthorne,34,47,8.276,11.43,38.11019816336394,0.07852500531393414,78.2bbbb,19.46,1.44,77.35,2.06,16.46,1.8,54.59,3.75,27.07,2.22,LOS ANGELES,76289,Communuity,-0.26297975226105996,72.60348805201274,49.3667448780296,17.81938156221736,87.8553302533786,97.92983254833634,76289,3 Same,80.53999999999999,Los Angeles Gardena West/Hawthorne,53,notTot15,notHighPov
Los Angeles,Glassell Park/Glendale Southeast/Silverlake North,21,16,4.391,3.155,-28.14848553860169,0.1632518639760876,78.2ff,34,1.6,79.65,1.63,20.17,1.52,57,2.78,32.31,1.93,LOS ANGELES,95785,Communuity,-0.2820830723376938,71.99953019783891,54.26550503732317,30.090586208696557,88.52356150804405,97.06005096816695,95785,3 Same,66,Los Angeles Glassell Park/Glendale Southeast/Silverlake North,298,notTot15,notHighPov
Los Angeles,Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City,10,16,1.851,2.638,42.51755807671528,0.19388521887390997,78.2rr,43.25,1.76,85.95,1.71,9.62,1.16,60.34,5.28,34.24,3.65,LOS ANGELES,111159,Communuity,0.2918474710943963,84.9354897039376,61.260508820698284,43.17898145899117,86.79362816002303,98.40814580046032,111159,3 Same,56.75,Los Angeles Glendale Northeast/La Canada-Flintridge/La Crescenta/Montrose/Sunland/Tujunga/Verdugo City,333,notTot15,notHighPov
Los Angeles,Granada Hills/Mission Hills/Porter Ranch,6,12,1.303,2.538,94.78127398311588,0.09238146295680316,78.2hh,42.41,1.74,90.57,1.54,7.03,1.01,53.59,6.33,28.15,4.23,LOS ANGELES,83104,Communuity,0.34583981433357,84.94799287639584,74.42805761455526,43.056825182903346,69.24456105530419,98.52894279507846,83104,3 Same,57.59,Los Angeles Granada Hills/Mission Hills/Porter Ranch,339,notTot15,notHighPov
Los Angeles,Hacienda Heights/Industry Central,11,20,2.316,3.931,69.7322970639033,0.07927209745494712,78.2pp,36.77,1.53,88.23,1.48,10.11,1.07,53.65,5.45,28.97,3.61,LOS ANGELES,99982,Communuity,0.04186813386175512,78.30381368646357,56.49502510451881,36.10614710647917,66.44945423036147,98.8797788722338,99982,3 Same,63.23,Los Angeles Hacienda Heights/Industry Central,260,notTot15,notHighPov
Los Angeles,Hancock Park/Mid-City West/Park La Brea,22,11,3.186,1.629,-48.87005649717514,0.03600282166420421,78.2x,57.59,1.96,88.47,1.61,11.12,0.93,50.57,2.53,27.08,1.75,LOS ANGELES,123717,Communuity,0.2273777991653532,81.67136690996387,75.67741393664572,55.62169063265356,69.4393020349669,97.69776478392194,123717,2 Decrease,42.41,Los Angeles Hancock Park/Mid-City West/Park La Brea,410,notTot15,notHighPov
Los Angeles,Harbor Gateway South/Lomita/Torrance East Central,33,26,5.9,4.716,-20.067796610169495,0.19671966831943877,78.2aaaa,34.24,1.43,84.57,1.79,12.72,1.3,51.51,3.99,25.92,2.53,LOS ANGELES,114223,Communuity,0.10539917416142983,79.1715827810511,60.20236642357494,32.31533579051504,71.800627979041,98.01326375227958,114223,3 Same,65.75999999999999,Los Angeles Harbor Gateway South/Lomita/Torrance East Central,221,notTot15,notHighPov
Los Angeles,Hermosa Beach/Lawndale North/Manhattan Beach/Redondo Beach North,15,5,3.32,1.121,-66.23493975903614,0.014905933498189472,78.2t,60.28,2.31,91.9,2,6.42,1.04,39.77,4.01,18.08,2.48,LOS ANGELES,93261,Communuity,0.6355710898859652,87.58852467805407,74.46375869870577,56.96856027707188,82.2376258394613,97.9843279687001,93261,2 Decrease,39.72,Los Angeles Hermosa Beach/Lawndale North/Manhattan Beach/Redondo Beach North,455,notTot15,notHighPov
Los Angeles,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,13,14,2.354,2.272,-3.4834324553950844,0.46603425307439217,78.2f,62.57,2.46,89.28,1.94,13.45,1.11,51.59,2.83,26.73,1.77,LOS ANGELES,91826,Communuity,0.2650252328086163,83.04146320214319,79.78278439657613,59.940872955372114,63.55735085008603,97.609704455969,91826,3 Same,37.43,Los Angeles Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,358,notTot15,notHighPov
Los Angeles,Hollywood South Central/Inner Sunset,38,18,6.248,2.905,-53.505121638924464,0.003914031304815935,78.2g,29.35,1.36,75.39,1.54,24.1,1.64,57.47,2.31,30.27,1.51,LOS ANGELES,113366,Communuity,-0.4426357878703227,58.382049291674754,54.06130144840605,27.85304765097119,75.34184727078666,97.32846217686247,113366,2 Decrease,70.65,Los Angeles Hollywood South Central/Inner Sunset,314,notTot15,notHighPov
Los Angeles,Huntington Park/South Gate West/Walnut Park,38,28,6.728,5.234,-22.20570749108204,0.16435639555747972,78.2ccc,6.66,0.6,73.03,1.6,23.79,1.69,63.13,3.51,31.86,2.17,LOS ANGELES,105437,Communuity,-0.5802577241786755,58.98122575566452,42.39170405076017,6.309996490795451,67.73399122879064,98.62867447137504,105437,3 Same,93.34,Los Angeles Huntington Park/South Gate West/Walnut Park,188,notTot15,notHighPov
Los Angeles,Inglewood East/Lennox,53,53,12.5,12.99,3.9200000000000017,0.4220701014737588,78.2r,15.09,1.25,75.15,2.18,21.55,2.13,60.87,4.78,33.36,3.17,LOS ANGELES,79149,Communuity,-0.43386666717405153,65.84364300243844,56.714691278474774,13.614591466727312,79.77317896789599,98.47671729772455,79149,3 Same,84.91,Los Angeles Inglewood East/Lennox,43,notTot15,notHighPov
Los Angeles,Juniper Hills/Littlerock/Longview/Pearblossom/Valyermo,NA,6,NA,6.269,NA,NA,77.3,10.87,2.62,74.33,6.08,22.57,6.68,59.44,17.89,41.14,13.64,LOS ANGELES,17160,Communuity,-0.4226577024295455,74.35534382284384,36.598344988344984,12.169924242424244,21.477255505477853,98.79738438540443,17160,NA,89.13,Los Angeles Juniper Hills/Littlerock/Longview/Pearblossom/Valyermo,151,notTot15,notHighPov
Los Angeles,La Habra Heights/Whittier,23,12,5.121,2.822,-44.893575473540324,0.04442981227108822,78.2uu,26.26,1.5,78.92,1.91,11.39,1.41,54.1,4.96,25.46,2.99,LOS ANGELES,86096,Communuity,0.07657317081876046,83.53653015238802,37.69917533915629,25.149792092547855,89.27122257503252,98.66152920603083,86096,2 Decrease,73.74,Los Angeles La Habra Heights/Whittier,322.5,notTot15,notHighPov
Los Angeles,La Mirada/Santa Fe Springs South,10,13,1.901,2.722,43.18779589689637,0.20300978951829385,78.2rrr,38.75,1.53,85.64,1.68,7.12,0.87,53.31,6.12,27.17,3.83,LOS ANGELES,103573,Communuity,0.2356918083736688,83.92464735017813,60.3854016008033,36.832537437363015,96.30339957471541,98.81755777223475,103573,3 Same,61.25,Los Angeles La Mirada/Santa Fe Springs South,328,notTot15,notHighPov
Los Angeles,Lake Los Angeles,11,13,10.94,14.01,28.062157221206583,0.27794679620999174,77.2,9.2,1.81,69.78,5.85,27.44,5.59,40.91,10.91,24.21,7.88,LOS ANGELES,19218,Communuity,-0.4116494651255073,72.2638568009158,38.621552711000106,6.288687688625247,26.706705044437506,88.07368092413363,19218,3 Same,90.8,Los Angeles Lake Los Angeles,35,notTot15,notHighPov
Los Angeles,Lancaster Central/Palmdale North Central,44,49,7.919,9.115,15.102917034979173,0.2521425896487888,77.1c,10.28,0.86,69.74,2.26,30.88,2.31,55.24,4.33,29.9,2.81,LOS ANGELES,105565,Communuity,-0.6748878752703926,78.53175105385307,27.483001941931512,9.920759721498603,34.25336219523516,99.07591542181746,105565,3 Same,89.72,Los Angeles Lancaster Central/Palmdale North Central,72,notTot15,highPov
Los Angeles,Long Beach Port/San Pedro East/Wilmington,76,47,12.36,8.128,-34.239482200647245,0.011718631105122834,78.2p,12.73,0.94,70.64,1.67,24.92,1.8,59.72,3.39,30.07,2.09,LOS ANGELES,110867,Communuity,-0.4262491056374214,66.66873280597473,51.30668819396213,11.195031885051458,89.0040423116527,95.51675337752911,110867,2 Decrease,87.27,Los Angeles Long Beach Port/San Pedro East/Wilmington,91.5,notTot15,notHighPov
Los Angeles,Long Beach West Central,69,71,11.43,11.47,0.3499562554680746,0.49203365905670393,78.2jjj,15.98,1.09,69.81,1.72,30.46,1.93,59.42,2.92,32.03,1.72,LOS ANGELES,113059,Communuity,-0.763892711925508,64.81395112286505,41.9506381623754,13.84753358865725,86.56140669779496,97.99893721238168,113059,3 Same,84.02,Los Angeles Long Beach West Central,52,notTot15,highPov
Los Angeles,Los Nietos/Santa Fe Springs Northeast,25,17,5.546,3.742,-32.527948070681575,0.10604892724022585,78.2vv,14.89,1.09,77.66,1.87,13.15,1.43,56.22,5.24,29.59,3.54,LOS ANGELES,87451,Communuity,-0.15594881408791209,74.57392825696675,48.85702850739271,14.311210849504294,66.5780104446147,97.36689091576574,87451,3 Same,85.11,Los Angeles Los Nietos/Santa Fe Springs Northeast,269,notTot15,notHighPov
Los Angeles,Mar Vista/Ocean Park/Santa Monica South/Venice,21,17,5.409,3.943,-27.102976520613787,0.1741249119201943,78.2z,55.47,2.3,87.24,2.02,13.28,1.21,49.26,3.19,24.81,2.1,LOS ANGELES,77825,Communuity,0.30580096565129455,79.33608866045616,77.78334005782203,51.65240218438805,84.66992964831353,96.69676208074026,77825,3 Same,44.53,Los Angeles Mar Vista/Ocean Park/Santa Monica South/Venice,259,notTot15,notHighPov
Los Angeles,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,20,9,4.083,1.571,-61.523389664462414,0.011775354535237925,78.2o,54.32,1.7,88.5,1.46,6.65,0.86,51.41,4.56,26.41,3.09,LOS ANGELES,121373,Communuity,0.5518111181378066,89.89584339185815,75.4005215327956,53.72301582724329,92.76532982945136,98.77821215075049,121373,2 Decrease,45.68,Los Angeles Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,417,notTot15,notHighPov
Los Angeles,Montebello North/Monterey Park/South San Gabriel,24,10,5.974,2.119,-64.52962838968865,0.0032729333416045003,78.2nn,32.05,1.58,82.41,2.1,12.82,1.43,54.95,5.09,29.98,3.48,LOS ANGELES,79800,Communuity,-0.08774409692705513,79.61756015037594,61.05658771929825,30.6363007518797,89.81484649987469,98.70915695014273,79800,2 Decrease,67.95,Los Angeles Montebello North/Monterey Park/South San Gabriel,370,notTot15,notHighPov
Los Angeles,Newhall/Santa Clarita East/Valencia,14,19,2.307,3.072,33.15994798439532,0.20757403287647513,76.1b,29.21,1.3,88.95,1.52,10.88,1.16,59.59,5.35,27.64,3.31,LOS ANGELES,115670,Communuity,0.1406129340048068,80.54818449036051,45.519959367165214,27.554278551050402,54.6443694795539,98.49301881497925,115670,3 Same,70.78999999999999,Los Angeles Newhall/Santa Clarita East/Valencia,305,notTot15,notHighPov
Los Angeles,North Hills/Northridge North,21,21,3.426,3.381,-1.3134851138353874,0.4831825987503021,78.2kk,28.45,1.34,83.92,1.45,18.02,1.36,59.67,3.86,33.02,2.57,LOS ANGELES,111633,Communuity,-0.13373798309258014,72.06677684913959,60.93308878199099,25.962746678849445,43.97982695125993,96.28775871645195,111633,3 Same,71.55,Los Angeles North Hills/Northridge North,288,notTot15,notHighPov
Los Angeles,North Hollywood Central and North,24,27,4.48,5.077,13.325892857142845,0.330270357644892,78.2bb,23.15,1.35,68.08,1.79,23.91,1.73,62.52,3.05,36.59,2.14,LOS ANGELES,101838,Communuity,-0.4287512191077594,64.74180463088435,48.142664820597425,21.91967143895206,61.28851738084016,98.23497443677655,101838,3 Same,76.85,Los Angeles North Hollywood Central and North,199,notTot15,notHighPov
Los Angeles,North Long Beach,44,50,8.974,10.2,13.661689324715836,0.27292181092608314,78.2iii,12.73,1.07,74.6,1.98,22.03,2.06,58.49,4.43,31.46,2.81,LOS ANGELES,92099,Communuity,-0.5048263859206398,71.87566531667011,38.81617498561331,11.803617846013529,73.93379365128828,98.75496272371903,92099,3 Same,87.27,Los Angeles North Long Beach,58,notTot15,notHighPov
Los Angeles,Northridge South/Reseda North,19,28,3.156,5.051,60.044359949302915,0.05752529533473372,78.2zz,23.03,1.21,78.87,1.62,17.88,1.45,63.09,3.84,33.37,2.56,LOS ANGELES,107871,Communuity,-0.25749353798005026,69.9007193777753,51.93177869863077,22.19283217917698,25.205106097839085,97.66932430295918,107871,3 Same,76.97,Los Angeles Northridge South/Reseda North,201,notTot15,notHighPov
Los Angeles,Norwalk/Studebaker,36,33,6.218,6.15,-1.0935992280475975,0.48193784426723907,78.2jjjj,16.82,1.06,74.27,2.05,14.13,1.64,57.46,5.44,28.79,3.16,LOS ANGELES,106317,Communuity,-0.1519246948231421,72.13057178061834,52.51703396446476,15.217643462475428,96.48537080880762,98.22114714650122,106317,3 Same,83.18,Los Angeles Norwalk/Studebaker,155,notTot15,notHighPov
Los Angeles,Pacoima East/Sun Valley West,55,34,9.754,6.063,-37.84088579044494,0.014761562592484068,78.2ppp,13.37,0.99,71.36,1.84,19.44,1.65,63.66,4.73,38.06,3.39,LOS ANGELES,107368,Communuity,-0.43738605993574436,67.3385152000596,51.144064339468,12.722566313985546,61.236122051262946,98.52174440724983,107368,2 Decrease,86.63,Los Angeles Pacoima East/Sun Valley West,157,notTot15,notHighPov
Los Angeles,Palmdale Central,27,36,5.265,7.103,34.909781576448246,0.13033604290575562,77.1a,10.64,0.93,81.86,2.22,19.22,1.8,63.22,6.22,36.6,4.23,LOS ANGELES,99106,Communuity,-0.4608674979671867,73.32879341311323,35.3762385728412,10.3768046334228,37.95011417038322,97.45858484007184,99106,3 Same,89.36,Los Angeles Palmdale Central,119,notTot15,notHighPov
Los Angeles,Paramount North/Willowbrook,113,102,15.96,13.44,-15.789473684210535,0.11041811451551575,78.2ooo,7.05,0.68,67.88,1.69,23.97,1.67,63.53,3.98,36.14,2.52,LOS ANGELES,134915,Communuity,-0.6515318013595375,65.58718007634437,43.131870436941774,6.288907830856465,81.28546810302784,98.10832696498574,134915,3 Same,92.95,Los Angeles Paramount North/Willowbrook,39,notTot15,notHighPov
Los Angeles,Pasadena South/San Marino/South Pasadena,12,9,2.448,2.065,-15.645424836601306,0.352079331414052,78.2mm,63.97,2.15,88.55,1.86,9.57,1.1,44.09,3.44,21.68,2.3,LOS ANGELES,102212,Communuity,0.4794508490623312,86.380417172152,67.0645980902438,61.92048291785701,67.18053043370642,97.15286914680448,102212,3 Same,36.03,Los Angeles Pasadena South/San Marino/South Pasadena,375,notTot15,notHighPov
Los Angeles,Pico-Union,52,54,5.9,6.272,6.305084745762709,0.3794668426681954,78.2b,17.42,0.89,60.09,1.21,36.25,1.45,61.88,1.97,32.97,1.1,LOS ANGELES,148081,Communuity,-0.7632321700979936,46.60645727676069,46.55348262099797,14.951090281670167,76.41412526502387,92.97627362345129,148081,3 Same,82.58,Los Angeles Pico-Union,150,notTot15,highPov
Los Angeles,Pico Rivera/Santa Fe Springs Northwest,30,24,5.963,4.632,-22.320979372798934,0.17942950769008803,78.2ww,12.96,0.98,73.83,1.6,10.91,1.27,53.32,5.16,25.69,3.34,LOS ANGELES,99962,Communuity,-0.18072941897357997,70.04647466037095,60.35451371521179,12.042794261819491,84.53934314559532,98.68187241204387,99962,3 Same,87.03999999999999,Los Angeles Pico Rivera/Santa Fe Springs Northwest,227,notTot15,notHighPov
Los Angeles,Pomona East and South,64,59,10.04,9.424,-6.1354581673306745,0.3659911129355422,78.2ss,13.87,0.98,79.08,1.74,22.7,1.65,60.09,4.18,32.64,2.79,LOS ANGELES,114584,Communuity,-0.5492066228614816,66.43995584025693,51.09392236263353,13.57008308315297,89.33079268955527,97.99573481821022,114584,3 Same,86.13,Los Angeles Pomona East and South,68,notTot15,notHighPov
Los Angeles,Redondo Beach Central and South/Torrance West Central,10,5,2.01,1.087,-45.92039800995025,0.1304293901899919,78.2u,56.25,2.03,90.48,1.77,6.37,0.88,43.74,3.51,21.96,2.27,LOS ANGELES,91351,Communuity,0.5108456269925671,90.04149270396603,70.8035993037843,54.37390395288502,92.98639780057142,98.24500046285152,91351,3 Same,43.75,Los Angeles Redondo Beach Central and South/Torrance West Central,459,notTot15,notHighPov
Los Angeles,Reseda South/Van Nuys Southwest,12,6,2.642,1.203,-54.46631339894019,0.059427826289748964,78.2ii,39.97,1.81,87.07,1.66,13.57,1.31,53.55,3.41,29.33,2.19,LOS ANGELES,90348,Communuity,-0.004866670367977152,78.93013459069375,60.58763558684199,39.09454664187365,48.596746495882584,97.1249011547804,90348,3 Same,60.03,Los Angeles Reseda South/Van Nuys Southwest,444,notTot15,notHighPov
Los Angeles,Rosemead/San Gabriel South/South El Monte West/Temple City West,16,23,3.259,5.174,58.76035593740413,0.08264938256641052,78.2qqq,17.1,1.16,75.02,2.01,19.5,1.66,62.23,4.46,33.14,2.88,LOS ANGELES,90650,Communuity,-0.5025534663750579,66.3694362934363,41.103861003861006,15.366784335355764,78.43765642713734,98.2367294490256,90650,3 Same,82.9,Los Angeles Rosemead/San Gabriel South/South El Monte West/Temple City West,192,notTot15,notHighPov
