CensusTract,pop2010,pct2010gq,City,ZIP,County_FIPS,County_Name,UrbanType,hpi2score,hpi2_pctile_pos,hpi2_pctile_neg,hpi_top25pct,quintiles,quartiles,education,education_pctile,bachelorsed,bachelorsed_pctile,abovepoverty,abovepoverty_pctile
6075030301,5658,1.2,San Francisco,94122,6075,San Francisco,urban_area,0.923578525,95.85525472,4.144745284,Yes,1,1,0.931296732,89.58039266,67.1,93.43000128,84.53011251,82.79224945
6075030302,3549,0,San Francisco,94116,6075,San Francisco,urban_area,0.936120037,96.18888746,3.811112537,Yes,1,1,1.330477469,97.97253946,67.7,93.8406262,81.32342364,76.08109842
6075030400,5106,0,San Francisco,94116,6075,San Francisco,urban_area,1.193263849,99.19158219,0.808417811,Yes,1,1,0.85647561,87.68125241,59.8,88.42551007,87.54885539,88.66931862
6075030500,3046,29.3,San Francisco,94131,6075,San Francisco,urban_area,0.603387787,85.32015912,14.67984088,Yes,1,1,0.153756205,61.28576928,53.3,83.02322597,89.31398417,91.82599769
6075030600,2221,0.3,San Francisco,94127,6075,San Francisco,urban_area,1.20916131,99.30707045,0.692929552,Yes,1,1,1.13459319,94.5977159,63.6,91.22289234,94.05187835,98.216348
6075030700,6343,0,San Francisco,94127,6075,San Francisco,urban_area,1.061531056,98.0366996,1.963300398,Yes,1,1,1.069964683,93.13486462,62.3,90.26049018,84.24913694,82.16348005
6075030800,5667,1.7,San Francisco,94127,6075,San Francisco,urban_area,1.123551221,98.62697292,1.373027076,Yes,1,1,1.054232518,92.83972796,72.1,95.97074297,92.54978663,96.68933658
6075030900,6581,0.2,San Francisco,94127,6075,San Francisco,urban_area,1.038812892,97.79289106,2.207108944,Yes,1,1,1.289939786,97.34377005,65.2,92.23662261,88.0413895,89.56756063
6075031000,3494,0.1,San Francisco,94112,6075,San Francisco,urban_area,0.846509682,94.16142692,5.838573078,Yes,1,1,0.532695751,77.05633261,62.6,90.52996279,87.86064235,89.15693571
6075031100,6193,0,San Francisco,94112,6075,San Francisco,urban_area,0.865908289,94.62337996,5.376620044,Yes,1,1,0.838599266,87.20646734,57.7,86.75734634,86.69891173,87.06531503
6075031201,6167,1.5,San Francisco,94112,6075,San Francisco,urban_area,0.201320385,61.83754652,38.16245348,No,2,2,0.060250576,56.5635827,34.1,62.03002695,66.12515892,49.2878224
6075031202,3137,0,San Francisco,94112,6075,San Francisco,urban_area,0.231982446,63.63403054,36.36596946,No,2,2,-0.169632858,42.7691518,23.9,46.04131913,79.4246404,72.06467342
6075031301,3826,0.5,San Francisco,94132,6075,San Francisco,urban_area,0.249386077,64.91723341,35.08276659,No,2,2,-0.199077102,40.74169126,36.6,65.46901065,71.78929038,58.03926601
6075031302,5495,0,San Francisco,94132,6075,San Francisco,urban_area,0.267083415,66.12344412,33.87655588,No,2,2,0.279881396,67.20133453,34.6,62.78711664,63.73539627,45.73335044
6075031400,6676,1.2,San Francisco,94112,6075,San Francisco,urban_area,0.005596938,49.89092776,50.10907224,No,3,3,-0.029101375,51.39227512,20.9,40.3567304,57.58844765,36.82792249
6075032601,4416,0.2,San Francisco,94122,6075,San Francisco,urban_area,0.775255329,92.23662261,7.76337739,Yes,1,1,0.57706722,78.86564866,51.7,81.70152701,80.78913325,74.86205569
6075032602,4316,0.7,San Francisco,94122,6075,San Francisco,urban_area,0.47551004,78.50635185,21.49364815,Yes,2,1,1.017526558,91.81316566,48.4,78.6603362,68.17979528,52.17502887
6075032700,6572,0.1,San Francisco,94122,6075,San Francisco,urban_area,0.921587016,95.79109457,4.208905428,Yes,1,1,1.054821226,92.85255999,50.7,80.88027717,79.53857246,72.24432183
6075032801,4238,3.3,San Francisco,94116,6075,San Francisco,urban_area,0.389690834,73.73283716,26.26716284,No,2,2,-0.261579433,36.78942641,44,73.95098165,76.6359791,66.75221352
6075032802,4047,0,San Francisco,94122,6075,San Francisco,urban_area,0.526241091,81.26523803,18.73476197,Yes,1,1,-0.090275557,47.95329142,41.2,70.81996664,82.06777146,77.58244578
6075032901,5021,0.4,San Francisco,94116,6075,San Francisco,urban_area,0.584572475,84.31926088,15.68073912,Yes,1,1,0.564766889,78.3908636,46.3,76.26074682,81.07717332,75.4908251
6075032902,3831,0.2,San Francisco,94122,6075,San Francisco,urban_area,0.45251971,77.41562941,22.58437059,Yes,2,1,0.809609956,86.30822533,42.1,71.83369691,74.23457372,62.44065187
6075033000,7764,1,San Francisco,94116,6075,San Francisco,urban_area,0.730137269,90.56845887,9.431541127,Yes,1,1,0.873940736,88.05338124,45.3,75.3111767,77.03994119,67.61195945
6075033100,3968,0.3,San Francisco,94132,6075,San Francisco,urban_area,0.884489373,95.02117285,4.978827153,Yes,1,1,0.767802836,84.97369434,64,91.47953291,89.97830803,92.92955216
6075033201,3683,58.5,San Francisco,94132,6075,San Francisco,urban_area,,,,,,,,,,,,
6075033203,3472,0,San Francisco,94132,6075,San Francisco,urban_area,0.124933268,57.15385602,42.84614398,No,3,2,0.175437737,62.24817144,52.1,81.99666367,61.6772554,42.69215963
6075033204,3821,0,San Francisco,94132,6075,San Francisco,urban_area,-0.200855283,37.81598871,62.18401129,No,4,3,-0.06457732,49.53163095,58.4,87.34761966,48.30917874,24.62466316
6075035100,7842,0.1,San Francisco,94122,6075,San Francisco,urban_area,0.51801275,80.90594123,19.09405877,Yes,1,1,0.097531778,58.57821122,52.5,82.2789683,81.44759699,76.36340305
6075035201,5300,0.1,San Francisco,94122,6075,San Francisco,urban_area,0.429085704,76.17092262,23.82907738,Yes,2,1,0.550390262,77.8134223,42.9,72.98857949,77.45694903,68.45887335
6075035202,4322,0.7,San Francisco,94122,6075,San Francisco,urban_area,0.374897443,72.80893109,27.19106891,No,2,2,-0.027846129,51.48209932,43.4,73.48902862,71.69109604,57.89811369
6075035300,7226,0.3,San Francisco,94116,6075,San Francisco,urban_area,0.471210792,78.31387142,21.68612858,Yes,2,1,0.540982841,77.41562941,32.9,60.24637495,75.58659976,64.67342487
6075035400,6691,0.1,San Francisco,94116,6075,San Francisco,urban_area,0.553939273,82.68959322,17.31040678,Yes,1,1,0.904021047,88.96445528,41.4,71.01244707,77.43545857,68.44604132
6075040100,4088,2,San Francisco,94118,6075,San Francisco,urban_area,0.690153751,89.05427948,10.94572052,Yes,1,1,1.035582333,92.35211087,64.4,91.82599769,75.59927635,64.69908893
6075040200,5191,0.5,San Francisco,94118,6075,San Francisco,urban_area,0.616873839,86.05158476,13.94841524,Yes,1,1,0.874603124,88.09187733,55.7,85.1790068,71.75746924,57.96227384
6075042601,3687,0.1,San Francisco,94121,6075,San Francisco,urban_area,0.399240452,74.40010266,25.59989734,No,2,2,0.648784001,81.30373412,52.9,82.56127294,64.1668736,46.33645579
6075042602,3243,0.1,San Francisco,94118,6075,San Francisco,urban_area,0.857293916,94.48222764,5.51777236,Yes,1,1,1.094770249,93.68664186,60.3,88.81047094,85.95555556,85.78211215
6075042700,5326,0.6,San Francisco,94121,6075,San Francisco,urban_area,0.404181958,74.74656743,25.25343257,No,2,2,0.543545078,77.51828564,50.4,80.61080457,68.74628639,53.11176697
6075042800,2376,0,San Francisco,94121,6075,San Francisco,urban_area,0.983203499,97.0101373,2.989862697,Yes,1,1,1.508843273,99.48671885,78.7,98.34466829,91.32878362,95.02117285
6075045100,4996,0.2,San Francisco,94118,6075,San Francisco,urban_area,0.635200424,86.77017837,13.22982163,Yes,1,1,1.169948245,95.32914154,57.8,86.86000257,64.12167607,46.25946362
6075045200,6474,0.2,San Francisco,94118,6075,San Francisco,urban_area,0.725746296,90.41447453,9.585525472,Yes,1,1,1.178055782,95.47029385,58.3,87.24496343,75.5209052,64.54510458
6075047600,5137,0.1,San Francisco,94118,6075,San Francisco,urban_area,0.886799995,95.07250096,4.927499038,Yes,1,1,1.205621406,95.88091877,60,88.59232645,85.59897267,84.92236623
6075047701,4334,0.1,San Francisco,94121,6075,San Francisco,urban_area,0.439399332,76.67137174,23.32862826,Yes,2,1,-0.172174451,42.51251123,46.2,76.14525857,74.40713783,62.69729244
6075047702,3824,0.1,San Francisco,94121,6075,San Francisco,urban_area,0.419796432,75.64480944,24.35519056,Yes,2,1,-0.123339803,45.72051841,50.1,80.25150776,77.62678961,68.67701784
6075047801,4005,0.6,San Francisco,94121,6075,San Francisco,urban_area,0.629487719,86.56486591,13.43513409,Yes,1,1,1.147247143,94.81586039,56.4,85.74361607,72.5461963,59.42512511
6075047802,3656,1.4,San Francisco,94121,6075,San Francisco,urban_area,0.343552235,70.78147055,29.21852945,No,2,2,0.049946458,55.87065315,47.2,77.37713332,69.80990495,54.79276274
6075047901,6400,1.2,San Francisco,94121,6075,San Francisco,urban_area,0.607125118,85.53830361,14.46169639,Yes,1,1,1.067793285,93.04504042,51.5,81.48338252,75.02557358,63.81367894
6075047902,3536,0,San Francisco,94121,6075,San Francisco,urban_area,0.419711216,75.61914539,24.38085461,Yes,2,1,0.748556156,84.38342102,55.6,85.07635057,73.42826437,61.10612088
6075060100,3235,0.2,San Francisco,94129,6075,San Francisco,urban_area,1.334168285,99.74335943,0.256640575,Yes,1,1,1.224564562,96.29154369,85.8,99.79468754,88.95890411,91.21006031
6075060400,1689,0.3,San Francisco,94132,6075,San Francisco,urban_area,0.01955557,50.55819325,49.44180675,No,3,2,1.195892362,95.72693443,59.4,88.05338124,60.52631579,41.21647632
6075060502,3216,0,San Francisco,94134,6075,San Francisco,urban_area,-0.78779598,8.020017965,91.97998204,No,5,4,-0.034055806,51.2511228,12.4,22.50737842,31.53686704,7.853201591
6075060700,9083,11.8,San Francisco,94158,6075,San Francisco,urban_area,0.684072798,88.73347876,11.26652124,Yes,1,1,0.64596579,81.21390992,75.9,97.39509817,76.27489832,65.99512383
6075061000,3610,0.2,San Francisco,94134,6075,San Francisco,urban_area,0.609319337,85.70511998,14.29488002,Yes,1,1,-0.16820677,42.858976,45.7,75.6704735,87.87878788,89.1954318
6075061100,4307,0.3,San Francisco,94111,6075,San Francisco,urban_area,-0.966241379,3.400487617,96.59951238,No,5,4,-1.355934079,2.091620685,7.3,10.34261517,25.42522642,3.900936738
6075061200,4089,4.2,San Francisco,94124,6075,San Francisco,urban_area,-0.300133872,31.54112665,68.45887335,No,4,3,-0.18515951,41.81958168,20.5,39.70229693,54.52184179,32.31104838
6075061400,5395,0.1,San Francisco,94107,6075,San Francisco,urban_area,0.799696659,93.00654433,6.993455665,Yes,1,1,0.796725212,85.75644809,65.4,92.37777493,71.71009772,57.91094572
6075061500,11502,5.1,San Francisco,94105,6075,San Francisco,urban_area,0.880832089,94.90568459,5.094315411,Yes,1,1,1.212776616,96.02207109,74.1,96.6508405,80.99025974,75.36250481
6075980200,320,59.7,San Francisco,94121,6075,San Francisco,urban_area,,,,,,,,,,,,
6075980300,171,73.7,San Francisco,94122,6075,San Francisco,urban_area,,,,,,,,,,,,
6075980401,0,,San Francisco,,6075,San Francisco,no_data,,,,,,,,,,,,
6075980501,797,15.6,San Francisco,94134,6075,San Francisco,urban_area,,,,,,,,,,,,
6075980600,467,0,San Francisco,94124,6075,San Francisco,urban_area,,,,,,,,,,,,
6075980900,350,18,San Francisco,94124,6075,San Francisco,urban_area,,,,,,,,,,,,
6075990100,0,,,,6075,San Francisco,no_data,,,,,,,,,,,,
6077000100,3863,4.9,Stockton,95202,6077,San Joaquin,urban_area,-1.994633443,0.012832029,99.98716797,No,5,4,-2.058313903,0.538945207,5.8,6.877967407,14.04118748,0.449121006
6077000300,2396,11.9,Stockton,95203,6077,San Joaquin,urban_area,-1.173891234,0.962402156,99.03759784,No,5,4,-0.706185081,12.48556397,9.7,16.10419607,23.76137513,2.771718209
6077000401,3043,1.1,Stockton,95203,6077,San Joaquin,urban_area,-0.374873982,26.75477993,73.24522007,No,4,3,-0.383536594,29.35968177,25.8,49.15950212,53.27601542,30.60438855
6077000402,4582,3.4,Stockton,95202,6077,San Joaquin,urban_area,-1.257644115,0.551777236,99.44822276,No,5,4,-0.04578361,50.62235339,11.6,20.55691005,27.0256917,4.889002951
6077000500,2749,1.6,Stockton,95205,6077,San Joaquin,urban_area,-0.949161138,3.862440652,96.13755935,No,5,4,-0.947928344,6.262030027,0.7,0.051328115,32.72573124,8.815603747
6077000600,2279,0,Stockton,95205,6077,San Joaquin,urban_area,-1.075376818,1.745155909,98.25484409,No,5,4,-0.527211233,20.71089439,4.7,4.606698319,19.44035346,1.334530989
6077000700,5269,6.4,Stockton,95206,6077,San Joaquin,urban_area,-0.956274829,3.644296163,96.35570384,No,5,4,-0.396266773,28.56409598,2.8,1.296034903,20.52222702,1.73232388
6077000801,6692,0.6,Stockton,95203,6077,San Joaquin,urban_area,-0.611492945,14.96214552,85.03785448,No,5,4,-0.47341051,23.7520852,5.2,5.671756705,38.654934,14.26921596
6077000900,5859,0,Stockton,95203,6077,San Joaquin,urban_area,-0.628536262,14.35904016,85.64095984,No,5,4,-0.855337528,7.891697677,14,26.08751444,42.72786037,18.28564096
6077001000,4915,0.1,Country Club,95204,6077,San Joaquin,urban_area,-0.350212455,28.30745541,71.69254459,No,4,3,-0.073216359,49.0183498,19.5,37.61067625,55.72742475,33.94071603
6077001101,4931,0.3,Country Club,95204,6077,San Joaquin,urban_area,-0.30791035,31.10483767,68.89516233,No,4,3,-0.150598723,44.09085076,13.5,24.94546388,53.29556185,30.63005261
6077001102,4889,0,Country Club,95204,6077,San Joaquin,urban_area,-0.502228954,20.14628513,79.85371487,No,4,4,-0.782911851,9.816501989,10.8,18.61927371,55.50488599,33.55575516
6077001200,5303,29.3,Stockton,95204,6077,San Joaquin,urban_area,0.238940917,64.21147183,35.78852817,No,2,2,0.11788392,59.54061337,44.1,74.06646991,66.41855139,49.69844732
6077001300,4903,3.7,Stockton,95204,6077,San Joaquin,urban_area,-0.37062101,26.99858848,73.00141152,No,4,3,0.062102874,56.70473502,18.1,34.71063775,52.99034175,30.37341204
6077001400,4425,4.9,Stockton,95204,6077,San Joaquin,urban_area,-0.442110472,23.3029642,76.6970358,No,4,4,-0.142941173,44.57846786,15.2,28.85923264,48.43953186,24.81714359
6077001500,8384,1.2,Stockton,95205,6077,San Joaquin,urban_area,-0.85686247,5.684588733,94.31541127,No,5,4,-1.339644427,2.168612858,4,3.079686898,36.65108268,12.42140382
6077001600,2383,0.5,Stockton,95205,6077,San Joaquin,urban_area,-1.149475169,1.154882587,98.84511741,No,5,4,-2.23494808,0.346464776,4.6,4.427049917,27.78738116,5.350955986
6077001700,3998,0.3,August,95205,6077,San Joaquin,urban_area,-0.698484527,11.12536892,88.87463108,No,5,4,-0.691400294,12.98601309,3.1,1.706659823,29.39632546,6.377518286
6077001800,3939,0.2,Stockton,95205,6077,San Joaquin,urban_area,-0.908457721,4.555370204,95.4446298,No,5,4,-0.953163325,6.159373797,3.6,2.399589375,35.98993289,11.70281021
6077001900,5592,1.4,Stockton,95205,6077,San Joaquin,urban_area,-0.889940773,4.940331066,95.05966893,No,5,4,-0.332385979,32.40087258,7.2,10.07314256,24.46749398,3.284999358
6077002000,3977,0,Stockton,95205,6077,San Joaquin,urban_area,-0.736703266,9.636853587,90.36314641,No,5,4,-0.582712941,17.86218401,4.5,4.157577313,31.52671756,7.840369562
6077002100,5546,0.1,Stockton,95205,6077,San Joaquin,urban_area,-0.818626735,6.967791608,93.03220839,No,5,4,-0.79454288,9.457205184,8.4,12.89618889,36.07053794,11.81829847
6077002201,2771,0,Stockton,95206,6077,San Joaquin,urban_area,-0.967092666,3.361991531,96.63800847,No,5,4,-0.777683662,9.944822276,4.6,4.427049917,31.68238994,7.930193764
6077002202,5417,0.4,Kennedy,95206,6077,San Joaquin,urban_area,-0.950621534,3.836776594,96.16322341,No,5,4,-0.680268064,13.64044655,1.7,0.384960862,27.38074737,5.10714744
6077002300,5020,0.3,Stockton,95206,6077,San Joaquin,urban_area,-0.905665008,4.59386629,95.40613371,No,5,4,-0.586677491,17.60554344,1.8,0.474785064,25.10925705,3.708456307
6077002401,5001,0.6,Stockton,95206,6077,San Joaquin,urban_area,-0.868177416,5.402284101,94.5977159,No,5,4,-0.23084685,38.76555883,7.4,10.61208777,27.94882914,5.440780187
6077002402,2219,0.3,Taft Mosswood,95206,6077,San Joaquin,urban_area,-0.649778243,13.39663801,86.60336199,No,5,4,-0.015101054,52.40600539,7.2,10.07314256,28.95712017,6.069549596
6077002503,2560,0.7,Stockton,95206,6077,San Joaquin,urban_area,-1.110954375,1.398691133,98.60130887,No,5,4,-0.606089023,16.70730142,4.9,5.017323239,16.06459839,0.705761581
6077002504,3982,1.3,Stockton,95206,6077,San Joaquin,urban_area,-0.456988493,22.50737842,77.49262158,No,4,4,-0.655273848,14.69267291,9.3,15.24445015,50.91349329,27.79417426
6077002701,6409,0,Garden Acres,95215,6077,San Joaquin,urban_area,-0.823692221,6.788143205,93.21185679,No,5,4,-0.671387706,13.9740793,4.5,4.157577313,35.72197447,11.40767355
6077002702,4239,0,Garden Acres,95215,6077,San Joaquin,urban_area,-0.766171184,8.597459258,91.40254074,No,5,4,-0.699037659,12.7678686,1.7,0.384960862,27.07634228,4.914667009
6077002800,6052,0.7,Stockton,95206,6077,San Joaquin,urban_area,-0.344149745,28.74374439,71.25625561,No,4,3,-0.217537302,39.70229693,7.3,10.34261517,53.74449339,31.22032593
6077003106,3600,0,Stockton,95219,6077,San Joaquin,urban_area,0.149883418,58.48838701,41.51161299,No,3,2,0.240826547,65.36635442,38.1,67.32965482,73.6047836,61.3370974
6077003108,4450,0,Stockton,95219,6077,San Joaquin,urban_area,-0.138793747,41.46028487,58.53971513,No,3,3,-0.001512168,53.22725523,32.9,60.24637495,55.84626071,34.15886052
6077003109,5630,0.1,Stockton,95207,6077,San Joaquin,urban_area,-0.194597836,38.25227769,61.74772231,No,4,3,-0.413936513,27.52470166,27.8,52.44450148,60.5489774,41.28063647
6077003110,3708,1.1,Stockton,95207,6077,San Joaquin,urban_area,-0.939861154,4.042089054,95.95791095,No,5,4,-1.905687578,0.680097523,22.6,43.64172976,43.68115942,19.3763634
6077003111,3754,0.2,Stockton,95207,6077,San Joaquin,urban_area,-0.41870582,24.4193507,75.5806493,No,4,4,-1.097386258,4.337225715,20.6,39.89477736,48.47807875,24.85563968
6077003112,2974,0.2,Stockton,95207,6077,San Joaquin,urban_area,-0.285398504,32.34954446,67.65045554,No,4,3,-1.112121918,4.157577313,31.1,57.29500834,61.46926537,42.43551906
6077003113,6256,12.9,Stockton,95207,6077,San Joaquin,urban_area,-0.657611382,13.05017323,86.94982677,No,5,4,-0.373386239,29.84729886,18.1,34.71063775,39.19149744,14.80816117
6077003114,10129,0.6,Stockton,95219,6077,San Joaquin,urban_area,0.55073048,82.50994482,17.49005518,Yes,1,1,0.246657976,65.66149108,50.2,80.37982805,90.98988661,94.5977159
6077003203,3519,0.4,Stockton,95207,6077,San Joaquin,urban_area,-0.002181926,49.51879892,50.48120108,No,3,3,-0.110748611,46.55460028,30,55.60118055,65.53747666,48.42807648
6077003205,3537,2.3,,95209,6077,San Joaquin,urban_area,-0.009021557,49.06967792,50.93032208,No,3,3,0.147731449,61.01629668,18.7,36.01950468,69.20889349,53.77903247
6077003208,12534,0.7,Stockton,95209,6077,San Joaquin,urban_area,-0.05835364,46.19530348,53.80469652,No,3,3,-0.77977197,9.880662133,30.9,56.92287951,78.40245776,70.20402926
6077003209,3540,0.2,Stockton,95209,6077,San Joaquin,urban_area,0.100837321,55.78082895,44.21917105,No,3,2,-0.07257435,49.03118183,20,38.73989478,71.5308863,57.62864109
6077003210,2800,4.6,Stockton,95209,6077,San Joaquin,urban_area,-0.252123824,34.41550109,65.58449891,No,4,3,-0.217205611,39.72796099,21.9,42.08905428,71.45855194,57.52598486
6077003213,4571,5.9,Stockton,95209,6077,San Joaquin,urban_area,-0.361406406,27.60169383,72.39830617,No,4,3,-0.771335191,10.15013474,19,36.60977801,59.8608838,40.0872578
6077003214,3054,1.5,Stockton,95209,6077,San Joaquin,urban_area,0.229553631,63.55703837,36.44296163,No,2,2,-0.196529446,40.90850764,28.7,53.83036058,74.84830097,63.49287822
6077003215,3855,0,Stockton,95219,6077,San Joaquin,urban_area,-0.082606293,44.77094829,55.22905171,No,3,3,0.367270152,70.73014244,29.4,54.74143462,64.41866739,46.68292057
6077003216,2725,1.8,Stockton,95209,6077,San Joaquin,urban_area,-0.086955426,44.51430771,55.48569229,No,3,3,-0.540566342,19.99230078,19.3,37.28987553,61.01341282,42.03772616
6077003217,3201,0.7,Stockton,95209,6077,San Joaquin,urban_area,-0.455097126,22.59720262,77.40279738,No,4,4,-0.173346382,42.48684717,7.8,11.58732196,48.64945978,25.13794431
6077003305,3704,0.4,Stockton,95207,6077,San Joaquin,urban_area,-0.366607259,27.24239702,72.75760298,No,4,3,-0.447399506,25.33042474,18.6,35.78852817,56.9023569,35.67303991
6077003306,4229,1,Stockton,95207,6077,San Joaquin,urban_area,-0.354714849,27.93532658,72.06467342,No,4,3,-0.549104481,19.65866804,11.1,19.41485949,49.50374721,26.11317849
6077003307,4559,2.7,Stockton,95207,6077,San Joaquin,urban_area,-0.740812057,9.534197357,90.46580264,No,5,4,-0.267617635,36.45579366,13.1,24.17554215,33.6203362,9.611189529
6077003308,1590,0,Stockton,95207,6077,San Joaquin,urban_area,-0.521289433,19.15821891,80.84178109,No,5,4,-0.65710926,14.60284871,20.4,39.54831259,54.91367862,32.84999358
6077003310,4191,1.4,Stockton,95210,6077,San Joaquin,urban_area,-0.753620721,9.072244322,90.92775568,No,5,4,-0.912625642,6.762479148,6.1,7.442576671,43.25276939,18.85025022
6077003311,3303,0.4,Stockton,95210,6077,San Joaquin,urban_area,-0.799320995,7.609393045,92.39060695,No,5,4,-1.849163332,0.731425638,10.7,18.42679328,46.32352941,22.35339407
6077003312,3220,3,Stockton,95207,6077,San Joaquin,urban_area,-1.147347855,1.167714616,98.83228538,No,5,4,-0.441887177,25.61272937,3.9,2.912870525,23.32478945,2.566405749
6077003313,2926,0.3,Stockton,95207,6077,San Joaquin,urban_area,-1.059434807,2.001796484,97.99820352,No,5,4,-0.550983951,19.53034775,13.9,25.84370589,34.21818182,10.06031054
6077003403,4586,2.3,,95210,6077,San Joaquin,urban_area,-0.416149867,24.65032722,75.34967278,No,4,4,-0.301542089,34.33850892,8.7,13.64044655,49.40247114,26.02335429
6077003404,5842,0.5,Stockton,95210,6077,San Joaquin,urban_area,-0.761949149,8.764275632,91.23572437,No,5,4,-0.550831692,19.54317978,14.6,27.48620557,33.75474083,9.726677788
6077003405,4214,3.7,Stockton,95210,6077,San Joaquin,urban_area,-0.76169368,8.777107661,91.22289234,No,5,4,-0.430185551,26.49813936,10.3,17.50288721,32.81741233,8.931092006
6077003406,3700,0.2,Stockton,95210,6077,San Joaquin,urban_area,-1.132668794,1.257538817,98.74246118,No,5,4,-1.513955676,1.450019248,8.7,13.64044655,27.71268467,5.299627871
6077003407,2914,3.2,Stockton,95210,6077,San Joaquin,urban_area,-0.788151943,7.994353907,92.00564609,No,5,4,-0.221567792,39.4199923,9.2,15.0006416,34.07632557,9.919158219
6077003409,4450,0.2,Stockton,95210,6077,San Joaquin,urban_area,-0.442486521,23.25163608,76.74836392,No,4,4,0.017839221,54.36930579,18.9,36.40446555,43.54622599,19.23521109
6077003410,5778,0.1,Stockton,95210,6077,San Joaquin,urban_area,-0.446257869,23.07198768,76.92801232,No,4,4,-0.607007118,16.64314128,14.8,27.90966252,52.15744401,29.39817785
6077003500,20177,0.4,Morada,95212,6077,San Joaquin,urban_area,-0.028239021,47.92762736,52.07237264,No,3,3,-0.197482767,40.87001155,23.5,45.32272552,66.13214202,49.32631849
6077003601,3453,1.8,,95215,6077,San Joaquin,urban_area,0.058404168,52.86795842,47.13204158,No,3,2,0.304990486,68.27922495,15.2,28.85923264,70.07032349,55.1777236
6077003602,3272,0.2,,95215,6077,San Joaquin,rural,-0.119661069,42.57667137,57.42332863,No,3,3,-0.483870357,23.18747594,20.7,40.07442577,62.88052373,44.62979597
6077003700,3570,0.6,,95215,6077,San Joaquin,urban_area,-0.846228469,6.069549596,93.9304504,No,5,4,-0.946677296,6.287694084,4,3.079686898,36.03603604,11.77980239
6077003801,12552,0.1,Stockton,95206,6077,San Joaquin,urban_area,-0.236505427,35.4035673,64.5964327,No,4,3,-0.73691286,11.26652124,12,21.46798409,60.21174054,40.7160272
6077003802,6519,0.2,Stockton,95206,6077,San Joaquin,urban_area,-0.250319713,34.50532529,65.49467471,No,4,3,-0.377926857,29.66765046,10.3,17.50288721,60.54411544,41.25497241
6077003803,5281,34.3,French Camp,95231,6077,San Joaquin,urban_area,-0.954708915,3.695624278,96.30437572,No,5,4,-0.852587587,7.943025792,8,12.06210702,39.15082696,14.78249711
6077003900,1749,7.3,,95206,6077,San Joaquin,rural,-0.155925771,40.58770692,59.41229308,No,3,3,-0.011361497,52.66264596,10.5,18.02900038,43.77076412,19.45335558
6077004001,2508,2.4,,95242,6077,San Joaquin,rural,-0.1749779,39.34300013,60.65699987,No,4,3,-0.297182918,34.54382138,13.9,25.84370589,44.56751055,20.47991788
6077004002,10717,0,Stockton,95219,6077,San Joaquin,urban_area,0.516386693,80.85461311,19.14538689,Yes,1,1,0.537144374,77.26164507,36.5,65.32785833,79.89880799,73.12973181
6077004102,8072,0.7,,95240,6077,San Joaquin,urban_area,0.101618773,55.83215706,44.16784294,No,3,2,-0.374889452,29.74464263,18.9,36.40446555,72.20017919,58.77069165
6077004104,3265,0,,95242,6077,San Joaquin,urban_area,0.50916,80.36699602,19.63300398,Yes,1,1,0.423341136,73.00141152,31.4,57.80828949,89.218107,91.65918132
6077004105,4920,0.3,,95242,6077,San Joaquin,urban_area,0.359124977,71.92352111,28.07647889,No,2,2,0.069152381,57.03836777,35.8,64.24996792,82.40823635,78.27537534
6077004106,1913,2.1,,95242,6077,San Joaquin,rural,0.132894618,57.66713717,42.33286283,No,3,2,-0.214061507,39.92044142,29,54.3308097,55.68369028,33.86372385
6077004201,6412,0.1,Lodi,95242,6077,San Joaquin,urban_area,0.286054518,67.44514308,32.55485692,No,2,2,0.258324643,66.23893238,21.3,41.07532401,75.85802779,65.30219428
6077004202,1687,4.9,Lodi,95240,6077,San Joaquin,urban_area,0.387200958,73.64301296,26.35698704,No,2,2,0.568276916,78.50635185,30.9,56.92287951,83.06982872,79.73822661
6077004203,3883,6.1,Lodi,95240,6077,San Joaquin,urban_area,-0.448868997,22.90517131,77.09482869,No,4,4,-0.323073951,33.10663416,6.7,8.777107661,40.42278938,15.96304376
6077004204,3006,0.6,Lodi,95240,6077,San Joaquin,urban_area,0.276363269,66.76504555,33.23495445,No,2,2,0.724033735,83.74181958,30.3,55.99897344,68.4793227,52.67547799
6077004302,5718,4.1,Lodi,95240,6077,San Joaquin,urban_area,-0.354214453,27.98665469,72.01334531,No,4,3,-0.467499603,24.04722187,16.9,32.33671243,51.32122955,28.30745541
6077004303,4610,0.3,Lodi,95242,6077,San Joaquin,urban_area,0.192553877,61.27293725,38.72706275,No,2,2,0.229806692,64.82740921,33.2,60.5800077,76.73944093,66.9190299
6077004305,5702,0.1,Lodi,95242,6077,San Joaquin,urban_area,0.239422016,64.24996792,35.75003208,No,2,2,0.712683184,83.39535481,29.6,54.9980752,76.03177075,65.63582702
6077004307,3753,0.3,Lodi,95240,6077,San Joaquin,urban_area,-0.109622094,43.20544078,56.79455922,No,3,3,-0.191043294,41.3832927,19.6,37.80315668,65.79963945,48.87719748
6077004308,3870,0.2,Lodi,95240,6077,San Joaquin,urban_area,-0.443636986,23.18747594,76.81252406,No,4,4,-0.751435026,10.77890414,7.6,11.13820095,50.16101065,26.90876428
6077004402,4998,0.6,,95240,6077,San Joaquin,urban_area,-0.07569911,45.20723726,54.79276274,No,3,3,-0.299910296,34.42833312,10.2,17.25907866,64.34300993,46.55460028
