"Region","Cause","Sex","Age","RRadj"
"Other","Hypertensive Heart Disease",1,"15",1
"Other","Hypertensive Heart Disease",1,"30",1
"Other","Hypertensive Heart Disease",1,"45",0.536473642253497
"Other","Hypertensive Heart Disease",1,"5",1
"Other","Hypertensive Heart Disease",1,"60",0.650389727000695
"Other","Hypertensive Heart Disease",1,"70",0.686358948061559
"Other","Hypertensive Heart Disease",1,"80",0.839366772088485
"Other","Hypertensive Heart Disease",1,"NA",1
"Other","Hypertensive Heart Disease",2,"0",1
"Other","Hypertensive Heart Disease",2,"15",1
"Other","Hypertensive Heart Disease",2,"30",1
"Other","Hypertensive Heart Disease",2,"45",1
"Other","Hypertensive Heart Disease",2,"5",1
"Other","Hypertensive Heart Disease",2,"60",1
"Other","Hypertensive Heart Disease",2,"70",1
"Other","Hypertensive Heart Disease",2,"80",0.930396451559313
"Other","Hypertensive Heart Disease",2,"NA",1
"Other","Inflammatory Heart Disease",1,"0",1
"Other","Inflammatory Heart Disease",1,"15",1
"Other","Inflammatory Heart Disease",1,"30",1
"Other","Inflammatory Heart Disease",1,"45",0.607416137728678
"Other","Inflammatory Heart Disease",1,"5",1
"Other","Inflammatory Heart Disease",1,"60",0.743082763196537
"Other","Inflammatory Heart Disease",1,"70",1.09508955758136
"Other","Inflammatory Heart Disease",1,"80",0.757375647000371
"Other","Inflammatory Heart Disease",1,"NA",1
"Other","Inflammatory Heart Disease",2,"0",1
"Other","Inflammatory Heart Disease",2,"15",1
"Other","Inflammatory Heart Disease",2,"30",1
"Other","Inflammatory Heart Disease",2,"45",1
"Other","Inflammatory Heart Disease",2,"5",1
"Other","Inflammatory Heart Disease",2,"60",1
"Other","Inflammatory Heart Disease",2,"70",1
"Other","Inflammatory Heart Disease",2,"80",0.8291212397269
"Other","Inflammatory Heart Disease",2,"NA",1
"Other","Ischemic Heart Disease",1,"0",1
"Other","Ischemic Heart Disease",1,"15",1
"Other","Ischemic Heart Disease",1,"30",1
"Other","Ischemic Heart Disease",1,"45",0.610355248072527
"Other","Ischemic Heart Disease",1,"5",1
"Other","Ischemic Heart Disease",1,"60",0.659641358963721
"Other","Ischemic Heart Disease",1,"70",0.852366666002919
"Other","Ischemic Heart Disease",1,"80",0.973426628014825
"Other","Ischemic Heart Disease",1,"NA",1
"Other","Ischemic Heart Disease",2,"0",1
"Other","Ischemic Heart Disease",2,"15",1
"Other","Ischemic Heart Disease",2,"30",1
"Other","Ischemic Heart Disease",2,"45",0.278170963713247
"Other","Ischemic Heart Disease",2,"5",1
"Other","Ischemic Heart Disease",2,"60",0.652690260830855
"Other","Ischemic Heart Disease",2,"70",0.749050790489232
"Other","Ischemic Heart Disease",2,"80",1.01711873954654
"Other","Ischemic Heart Disease",2,"NA",1
"Other","Lung Cancer",1,"0",1
"Other","Lung Cancer",1,"15",1
"Other","Lung Cancer",1,"30",1
"Other","Lung Cancer",1,"45",0.763559834150457
"Other","Lung Cancer",1,"5",1
"Other","Lung Cancer",1,"60",0.686132979805637
"Other","Lung Cancer",1,"70",0.925898220935043
"Other","Lung Cancer",1,"80",0.772020553675779
"Other","Lung Cancer",1,"NA",1
"Other","Lung Cancer",2,"0",1
"Other","Lung Cancer",2,"15",1
"Other","Lung Cancer",2,"30",1
"Other","Lung Cancer",2,"45",0.688589687270053
"Other","Lung Cancer",2,"5",1
"Other","Lung Cancer",2,"60",0.706213835750925
"Other","Lung Cancer",2,"70",0.988675658921676
"Other","Lung Cancer",2,"80",0.959803925193788
"Other","Lung Cancer",2,"NA",1
"Other","Other",1,"0",0.721622788088045
"Other","Other",1,"15",0.74802969937607
"Other","Other",1,"30",0.705462017218101
"Other","Other",1,"45",0.631569555423999
"Other","Other",1,"5",1
"Other","Other",1,"60",0.709826122721358
"Other","Other",1,"70",0.943693585693842
"Other","Other",1,"80",0.948065471930377
"Other","Other",1,"NA",1
"Other","Other",2,"0",0.673029200099264
"Other","Other",2,"15",0.855561526884486
"Other","Other",2,"30",0.638497026322928
"Other","Other",2,"45",0.655763430054535
"Other","Other",2,"5",1
"Other","Other",2,"60",0.655450050517243
"Other","Other",2,"70",0.930914864567365
"Other","Other",2,"80",1.01054108744661
"Other","Other",2,"NA",1
"Other","Respiratory diseases",1,"0",1
"Other","Respiratory diseases",1,"15",1
"Other","Respiratory diseases",1,"30",1
"Other","Respiratory diseases",1,"45",0.422344033264471
"Other","Respiratory diseases",1,"5",1
"Other","Respiratory diseases",1,"60",1.00437705259158
"Other","Respiratory diseases",1,"70",1.07615363398152
"Other","Respiratory diseases",1,"80",0.8168837335504
"Other","Respiratory diseases",1,"NA",1
"Other","Respiratory diseases",2,"0",1
"Other","Respiratory diseases",2,"15",1
"Other","Respiratory diseases",2,"30",1
"Other","Respiratory diseases",2,"45",1
"Other","Respiratory diseases",2,"5",1
"Other","Respiratory diseases",2,"60",0.717419873475237
"Other","Respiratory diseases",2,"70",0.737731800766283
"Other","Respiratory diseases",2,"80",0.940020136266857
"Other","Respiratory diseases",2,"NA",1
"Other","Road Traffic Injuries",1,"0",1
"Other","Road Traffic Injuries",1,"15",0.703958282921163
"Other","Road Traffic Injuries",1,"30",0.423138476404171
"Other","Road Traffic Injuries",1,"45",0.777842248314422
"Other","Road Traffic Injuries",1,"5",1
"Other","Road Traffic Injuries",1,"60",1.03675986185259
"Other","Road Traffic Injuries",1,"70",1
"Other","Road Traffic Injuries",1,"80",1
"Other","Road Traffic Injuries",1,"NA",1
"Other","Road Traffic Injuries",2,"0",1
"Other","Road Traffic Injuries",2,"15",1
"Other","Road Traffic Injuries",2,"30",1
"Other","Road Traffic Injuries",2,"45",1
"Other","Road Traffic Injuries",2,"5",1
"Other","Road Traffic Injuries",2,"60",1
"Other","Road Traffic Injuries",2,"70",1
"Other","Road Traffic Injuries",2,"80",1
"Other","Road Traffic Injuries",2,"NA",1
"Other","Stroke",1,"0",1
"Other","Stroke",1,"15",1
"Other","Stroke",1,"30",1
"Other","Stroke",1,"45",0.555757382090071
"Other","Stroke",1,"5",1
"Other","Stroke",1,"60",0.759027153824007
"Other","Stroke",1,"70",1.21410057908827
"Other","Stroke",1,"80",0.80621945504452
"Other","Stroke",1,"NA",1
"Other","Stroke",2,"0",1
"Other","Stroke",2,"15",1
"Other","Stroke",2,"30",1
"Other","Stroke",2,"45",1
"Other","Stroke",2,"5",1
"Other","Stroke",2,"60",0.792684904844291
"Other","Stroke",2,"70",1.0002316081818
"Other","Stroke",2,"80",0.95053045731752
"Other","Stroke",2,"NA",1
"Sacramento Area","Acute resp infections",1,"0",1
"Sacramento Area","Acute resp infections",2,"0",1
"Sacramento Area","All Causes",1,"0",0.774558049139279
"Sacramento Area","All Causes",1,"15",0.872995147776399
"Sacramento Area","All Causes",1,"30",0.823484210252318
"Sacramento Area","All Causes",1,"45",0.761289874993123
"Sacramento Area","All Causes",1,"5",0.91248408759054
"Sacramento Area","All Causes",1,"60",0.790498082977225
"Sacramento Area","All Causes",1,"70",0.863857792803147
"Sacramento Area","All Causes",1,"80",0.987982830670748
"Sacramento Area","All Causes",1,"NA",1
"Sacramento Area","All Causes",2,"0",0.982678246438768
"Sacramento Area","All Causes",2,"15",0.927710173027983
"Sacramento Area","All Causes",2,"30",0.74711265754765
"Sacramento Area","All Causes",2,"45",0.776767286891066
"Sacramento Area","All Causes",2,"5",1.09498520965477
"Sacramento Area","All Causes",2,"60",0.815828079819045
"Sacramento Area","All Causes",2,"70",0.902653410710053
"Sacramento Area","All Causes",2,"80",0.938050230636927
"Sacramento Area","All Causes",2,"NA",1
"Sacramento Area","Breast Cancer",1,"0",1
"Sacramento Area","Breast Cancer",1,"15",1
"Sacramento Area","Breast Cancer",1,"30",1
"Sacramento Area","Breast Cancer",1,"45",1
"Sacramento Area","Breast Cancer",1,"5",1
"Sacramento Area","Breast Cancer",1,"60",1
"Sacramento Area","Breast Cancer",1,"70",1
"Sacramento Area","Breast Cancer",1,"80",1
"Sacramento Area","Breast Cancer",1,"NA",1
"Sacramento Area","Breast Cancer",2,"0",1
"Sacramento Area","Breast Cancer",2,"15",1
"Sacramento Area","Breast Cancer",2,"30",1.01850592683381
"Sacramento Area","Breast Cancer",2,"45",1.03699500158321
"Sacramento Area","Breast Cancer",2,"5",1
"Sacramento Area","Breast Cancer",2,"60",0.954195538856795
"Sacramento Area","Breast Cancer",2,"70",1.11646582980568
"Sacramento Area","Breast Cancer",2,"80",1.01892652069159
"Sacramento Area","Breast Cancer",2,"NA",1
"Sacramento Area","Colon Cancer",1,"0",1
"Sacramento Area","Colon Cancer",1,"15",1
"Sacramento Area","Colon Cancer",1,"30",1
"Sacramento Area","Colon Cancer",1,"45",0.911694306719097
"Sacramento Area","Colon Cancer",1,"5",1
"Sacramento Area","Colon Cancer",1,"60",0.771424160091346
"Sacramento Area","Colon Cancer",1,"70",0.855426243068139
"Sacramento Area","Colon Cancer",1,"80",1.05207432063327
"Sacramento Area","Colon Cancer",1,"NA",1
"Sacramento Area","Colon Cancer",2,"0",1
"Sacramento Area","Colon Cancer",2,"15",1
"Sacramento Area","Colon Cancer",2,"30",1
"Sacramento Area","Colon Cancer",2,"45",0.933990139224993
"Sacramento Area","Colon Cancer",2,"5",1
"Sacramento Area","Colon Cancer",2,"60",0.747010092588787
"Sacramento Area","Colon Cancer",2,"70",1.00612124779282
"Sacramento Area","Colon Cancer",2,"80",0.992802730532755
"Sacramento Area","Colon Cancer",2,"NA",1
"Sacramento Area","Dementia",1,"0",1
"Sacramento Area","Dementia",1,"15",1
"Sacramento Area","Dementia",1,"30",1
"Sacramento Area","Dementia",1,"45",1
"Sacramento Area","Dementia",1,"5",1
"Sacramento Area","Dementia",1,"60",0.954689241134553
"Sacramento Area","Dementia",1,"70",0.927610859975691
"Sacramento Area","Dementia",1,"80",0.969197881912402
"Sacramento Area","Dementia",1,"NA",1
"Sacramento Area","Dementia",2,"0",1
"Sacramento Area","Dementia",2,"15",1
"Sacramento Area","Dementia",2,"30",1
"Sacramento Area","Dementia",2,"45",1
"Sacramento Area","Dementia",2,"5",1
"Sacramento Area","Dementia",2,"60",1.08198514463386
"Sacramento Area","Dementia",2,"70",0.961582976816916
"Sacramento Area","Dementia",2,"80",0.937030025154666
"Sacramento Area","Dementia",2,"NA",1
"Sacramento Area","Depression",1,"0",1
"Sacramento Area","Depression",1,"15",1
"Sacramento Area","Depression",1,"30",1
"Sacramento Area","Depression",1,"45",1
"Sacramento Area","Depression",1,"5",1
"Sacramento Area","Depression",1,"60",1
"Sacramento Area","Depression",1,"70",1
"Sacramento Area","Depression",1,"80",1
"Sacramento Area","Depression",1,"NA",1
"Sacramento Area","Depression",2,"0",1
"Sacramento Area","Depression",2,"15",1
"Sacramento Area","Depression",2,"30",1
"Sacramento Area","Depression",2,"45",1
"Sacramento Area","Depression",2,"5",1
"Sacramento Area","Depression",2,"60",1
"Sacramento Area","Depression",2,"70",1
"Sacramento Area","Depression",2,"80",1
"Sacramento Area","Depression",2,"NA",1
"Sacramento Area","Diabetes",1,"0",1
"Sacramento Area","Diabetes",1,"15",1
"Sacramento Area","Diabetes",1,"30",1
"Sacramento Area","Diabetes",1,"45",0.580169104275789
"Sacramento Area","Diabetes",1,"5",1
"Sacramento Area","Diabetes",1,"60",0.68223441336906
"Sacramento Area","Diabetes",1,"70",0.843020710971696
"Sacramento Area","Diabetes",1,"80",0.943480037154519
"Sacramento Area","Diabetes",1,"NA",1
"Sacramento Area","Diabetes",2,"0",1
"Sacramento Area","Diabetes",2,"15",1
"Sacramento Area","Diabetes",2,"30",1
"Sacramento Area","Diabetes",2,"45",0.594462706479431
"Sacramento Area","Diabetes",2,"5",1
"Sacramento Area","Diabetes",2,"60",0.756638222671043
"Sacramento Area","Diabetes",2,"70",0.781071946505828
"Sacramento Area","Diabetes",2,"80",0.907068886489174
"Sacramento Area","Diabetes",2,"NA",1
"Sacramento Area","Hypertensive Heart Disease",1,"0",1
"Sacramento Area","Hypertensive Heart Disease",1,"15",1
"Sacramento Area","Hypertensive Heart Disease",1,"30",1
"Sacramento Area","Hypertensive Heart Disease",1,"45",0.627702193709073
"Sacramento Area","Hypertensive Heart Disease",1,"5",1
"Sacramento Area","Hypertensive Heart Disease",1,"60",0.627422543869361
"Sacramento Area","Hypertensive Heart Disease",1,"70",0.769683519055344
"Sacramento Area","Hypertensive Heart Disease",1,"80",0.953697079858053
"Sacramento Area","Hypertensive Heart Disease",1,"NA",1
"Sacramento Area","Hypertensive Heart Disease",2,"0",1
"Sacramento Area","Hypertensive Heart Disease",2,"15",1
"Sacramento Area","Hypertensive Heart Disease",2,"30",1
"Sacramento Area","Hypertensive Heart Disease",2,"45",0.620482959624995
"Sacramento Area","Hypertensive Heart Disease",2,"5",1
"Sacramento Area","Hypertensive Heart Disease",2,"60",0.692438097800864
"Sacramento Area","Hypertensive Heart Disease",2,"70",0.901773205448109
"Sacramento Area","Hypertensive Heart Disease",2,"80",0.851096608980299
"Sacramento Area","Hypertensive Heart Disease",2,"NA",1
"Sacramento Area","Inflammatory Heart Disease",1,"0",1
"Sacramento Area","Inflammatory Heart Disease",1,"15",1
"Sacramento Area","Inflammatory Heart Disease",1,"30",1
"Sacramento Area","Inflammatory Heart Disease",1,"45",0.64552148613674
"Sacramento Area","Inflammatory Heart Disease",1,"5",1
"Sacramento Area","Inflammatory Heart Disease",1,"60",0.902957311811991
"Sacramento Area","Inflammatory Heart Disease",1,"70",0.936309683044516
"Sacramento Area","Inflammatory Heart Disease",1,"80",1.19448503870584
"Sacramento Area","Inflammatory Heart Disease",1,"NA",1
"Sacramento Area","Inflammatory Heart Disease",2,"0",1
"Sacramento Area","Inflammatory Heart Disease",2,"15",1
"Sacramento Area","Inflammatory Heart Disease",2,"30",1
"Sacramento Area","Inflammatory Heart Disease",2,"45",0.775603699531244
"Sacramento Area","Inflammatory Heart Disease",2,"5",1
"Sacramento Area","Inflammatory Heart Disease",2,"60",0.727277750520404
"Sacramento Area","Inflammatory Heart Disease",2,"70",0.762213066509712
"Sacramento Area","Inflammatory Heart Disease",2,"80",0.787824584358119
"Sacramento Area","Inflammatory Heart Disease",2,"NA",1
"Sacramento Area","Ischemic Heart Disease",1,"0",1
"Sacramento Area","Ischemic Heart Disease",1,"15",1
"Sacramento Area","Ischemic Heart Disease",1,"30",0.773361627284545
"Sacramento Area","Ischemic Heart Disease",1,"45",0.759414931575074
"Sacramento Area","Ischemic Heart Disease",1,"5",1
"Sacramento Area","Ischemic Heart Disease",1,"60",0.792453179715239
"Sacramento Area","Ischemic Heart Disease",1,"70",0.810129664938965
"Sacramento Area","Ischemic Heart Disease",1,"80",0.963642432688153
"Sacramento Area","Ischemic Heart Disease",1,"NA",1
"Sacramento Area","Ischemic Heart Disease",2,"0",1
"Sacramento Area","Ischemic Heart Disease",2,"15",1
"Sacramento Area","Ischemic Heart Disease",2,"30",1.10641268837601
"Sacramento Area","Ischemic Heart Disease",2,"45",0.656280053449514
"Sacramento Area","Ischemic Heart Disease",2,"5",1
"Sacramento Area","Ischemic Heart Disease",2,"60",0.664581392716921
"Sacramento Area","Ischemic Heart Disease",2,"70",0.84459694688991
"Sacramento Area","Ischemic Heart Disease",2,"80",0.930000430267965
"Sacramento Area","Ischemic Heart Disease",2,"NA",1
"Sacramento Area","Lung Cancer",1,"0",1
"Sacramento Area","Lung Cancer",1,"15",1
"Sacramento Area","Lung Cancer",1,"30",1
"Sacramento Area","Lung Cancer",1,"45",0.772320349485028
"Sacramento Area","Lung Cancer",1,"5",1
"Sacramento Area","Lung Cancer",1,"60",0.845798956336712
"Sacramento Area","Lung Cancer",1,"70",0.866979523280929
"Sacramento Area","Lung Cancer",1,"80",0.984818804803316
"Sacramento Area","Lung Cancer",1,"NA",1
"Sacramento Area","Lung Cancer",2,"0",1
"Sacramento Area","Lung Cancer",2,"15",1
"Sacramento Area","Lung Cancer",2,"30",1
"Sacramento Area","Lung Cancer",2,"45",0.862822530648343
"Sacramento Area","Lung Cancer",2,"5",1
"Sacramento Area","Lung Cancer",2,"60",0.846481070013786
"Sacramento Area","Lung Cancer",2,"70",0.819328768591178
"Sacramento Area","Lung Cancer",2,"80",1.0877537566305
"Sacramento Area","Lung Cancer",2,"NA",1
"Sacramento Area","Other",1,"0",0.761763458443768
"Sacramento Area","Other",1,"15",0.776970844117966
"Sacramento Area","Other",1,"30",0.881171642654812
"Sacramento Area","Other",1,"45",0.786021590639879
"Sacramento Area","Other",1,"5",0.916036913369608
"Sacramento Area","Other",1,"60",0.805969768148
"Sacramento Area","Other",1,"70",0.88016605529313
"Sacramento Area","Other",1,"80",0.997829149854655
"Sacramento Area","Other",1,"NA",1
"Sacramento Area","Other",2,"0",1.00375807710886
"Sacramento Area","Other",2,"15",0.941874500087186
"Sacramento Area","Other",2,"30",0.725398386734451
"Sacramento Area","Other",2,"45",0.781339871659957
"Sacramento Area","Other",2,"5",1.1164555078833
"Sacramento Area","Other",2,"60",0.838665426474681
"Sacramento Area","Other",2,"70",0.929492651716996
"Sacramento Area","Other",2,"80",0.939854268592724
"Sacramento Area","Other",2,"NA",1
"Sacramento Area","Respiratory diseases",1,"0",1
"Sacramento Area","Respiratory diseases",1,"15",1
"Sacramento Area","Respiratory diseases",1,"30",1
"Sacramento Area","Respiratory diseases",1,"45",0.698512055894234
"Sacramento Area","Respiratory diseases",1,"5",1
"Sacramento Area","Respiratory diseases",1,"60",0.705920235179477
"Sacramento Area","Respiratory diseases",1,"70",0.862753234443455
"Sacramento Area","Respiratory diseases",1,"80",0.994540882183523
"Sacramento Area","Respiratory diseases",1,"NA",1
"Sacramento Area","Respiratory diseases",2,"0",1
"Sacramento Area","Respiratory diseases",2,"15",1
"Sacramento Area","Respiratory diseases",2,"30",0.863541610439816
"Sacramento Area","Respiratory diseases",2,"45",0.714813139297714
"Sacramento Area","Respiratory diseases",2,"5",1
"Sacramento Area","Respiratory diseases",2,"60",0.822945829273433
"Sacramento Area","Respiratory diseases",2,"70",0.802435391919195
"Sacramento Area","Respiratory diseases",2,"80",0.942919260003535
"Sacramento Area","Respiratory diseases",2,"NA",1
"Sacramento Area","Road Traffic Injuries",1,"0",1
"Sacramento Area","Road Traffic Injuries",1,"15",1.14656432203717
"Sacramento Area","Road Traffic Injuries",1,"30",0.711137128537513
"Sacramento Area","Road Traffic Injuries",1,"45",0.848710244078745
"Sacramento Area","Road Traffic Injuries",1,"5",1
"Sacramento Area","Road Traffic Injuries",1,"60",0.844846197685476
"Sacramento Area","Road Traffic Injuries",1,"70",0.775966649823143
"Sacramento Area","Road Traffic Injuries",1,"80",0.727185634078959
"Sacramento Area","Road Traffic Injuries",1,"NA",1
"Sacramento Area","Road Traffic Injuries",2,"0",1
"Sacramento Area","Road Traffic Injuries",2,"15",0.799455310397386
"Sacramento Area","Road Traffic Injuries",2,"30",1
"Sacramento Area","Road Traffic Injuries",2,"45",0.769049302070417
"Sacramento Area","Road Traffic Injuries",2,"5",1
"Sacramento Area","Road Traffic Injuries",2,"60",1
"Sacramento Area","Road Traffic Injuries",2,"70",1
"Sacramento Area","Road Traffic Injuries",2,"80",1
"Sacramento Area","Road Traffic Injuries",2,"NA",1
"Sacramento Area","Stroke",1,"0",1
"Sacramento Area","Stroke",1,"15",1
"Sacramento Area","Stroke",1,"30",1
"Sacramento Area","Stroke",1,"45",0.598038008535922
"Sacramento Area","Stroke",1,"5",1
"Sacramento Area","Stroke",1,"60",0.691659220327366
"Sacramento Area","Stroke",1,"70",0.890891676031163
"Sacramento Area","Stroke",1,"80",1.04208073169539
"Sacramento Area","Stroke",1,"NA",1
"Sacramento Area","Stroke",2,"0",1
"Sacramento Area","Stroke",2,"15",1
"Sacramento Area","Stroke",2,"30",1
"Sacramento Area","Stroke",2,"45",0.432269795205413
"Sacramento Area","Stroke",2,"5",1
"Sacramento Area","Stroke",2,"60",0.730032590484497
"Sacramento Area","Stroke",2,"70",0.895216688853688
"Sacramento Area","Stroke",2,"80",0.941252129233113
"Sacramento Area","Stroke",2,"NA",1
"San Diego County","Acute resp infections",1,"0",1
"San Diego County","Acute resp infections",2,"0",1
"San Diego County","All Causes",1,"0",1.053519377221
"San Diego County","All Causes",1,"15",1.08886911858033
"San Diego County","All Causes",1,"30",0.973361043608357
"San Diego County","All Causes",1,"45",0.946882389247999
"San Diego County","All Causes",1,"5",1.11142443264124
"San Diego County","All Causes",1,"60",0.997031142191119
"San Diego County","All Causes",1,"70",0.911050874856184
"San Diego County","All Causes",1,"80",0.97920943480428
"San Diego County","All Causes",1,"NA",1
"San Diego County","All Causes",2,"0",1.15114047095999
"San Diego County","All Causes",2,"15",0.995102015982042
"San Diego County","All Causes",2,"30",0.94244192906491
"San Diego County","All Causes",2,"45",0.954073661943563
"San Diego County","All Causes",2,"5",1.0634185622908
"San Diego County","All Causes",2,"60",0.979593803449887
"San Diego County","All Causes",2,"70",0.990822824729096
"San Diego County","All Causes",2,"80",1.02518720380074
"San Diego County","All Causes",2,"NA",1
"San Diego County","Breast Cancer",1,"0",1
"San Diego County","Breast Cancer",1,"15",1
"San Diego County","Breast Cancer",1,"30",1
"San Diego County","Breast Cancer",1,"45",1
"San Diego County","Breast Cancer",1,"5",1
"San Diego County","Breast Cancer",1,"60",1
"San Diego County","Breast Cancer",1,"70",1
"San Diego County","Breast Cancer",1,"80",1
"San Diego County","Breast Cancer",1,"NA",1
"San Diego County","Breast Cancer",2,"0",1
"San Diego County","Breast Cancer",2,"15",1
"San Diego County","Breast Cancer",2,"30",1.19480746264852
"San Diego County","Breast Cancer",2,"45",1.0874040248865
"San Diego County","Breast Cancer",2,"5",1
"San Diego County","Breast Cancer",2,"60",1.10871878124313
"San Diego County","Breast Cancer",2,"70",0.994973200383279
"San Diego County","Breast Cancer",2,"80",1.1041126790117
"San Diego County","Breast Cancer",2,"NA",1
"San Diego County","Colon Cancer",1,"0",1
"San Diego County","Colon Cancer",1,"15",1
"San Diego County","Colon Cancer",1,"30",1
"San Diego County","Colon Cancer",1,"45",0.811972543121563
"San Diego County","Colon Cancer",1,"5",1
"San Diego County","Colon Cancer",1,"60",1.24751433711847
"San Diego County","Colon Cancer",1,"70",0.931490436432766
"San Diego County","Colon Cancer",1,"80",0.920728530643716
"San Diego County","Colon Cancer",1,"NA",1
"San Diego County","Colon Cancer",2,"0",1
"San Diego County","Colon Cancer",2,"15",1
"San Diego County","Colon Cancer",2,"30",1
"San Diego County","Colon Cancer",2,"45",1.08195475922124
"San Diego County","Colon Cancer",2,"5",1
"San Diego County","Colon Cancer",2,"60",1.15573695117273
"San Diego County","Colon Cancer",2,"70",1.2061416302058
"San Diego County","Colon Cancer",2,"80",0.810830710156883
"San Diego County","Colon Cancer",2,"NA",1
"San Diego County","Dementia",1,"0",1
"San Diego County","Dementia",1,"15",1
"San Diego County","Dementia",1,"30",1
"San Diego County","Dementia",1,"45",1
"San Diego County","Dementia",1,"5",1
"San Diego County","Dementia",1,"60",1.012697926105
"San Diego County","Dementia",1,"70",1.00009544635416
"San Diego County","Dementia",1,"80",0.950403510766073
"San Diego County","Dementia",1,"NA",1
"San Diego County","Dementia",2,"0",1
"San Diego County","Dementia",2,"15",1
"San Diego County","Dementia",2,"30",1
"San Diego County","Dementia",2,"45",1
"San Diego County","Dementia",2,"5",1
"San Diego County","Dementia",2,"60",0.887440873221917
"San Diego County","Dementia",2,"70",1.06293752360946
"San Diego County","Dementia",2,"80",1.03116853559927
"San Diego County","Dementia",2,"NA",1
"San Diego County","Depression",1,"0",1
"San Diego County","Depression",1,"15",1
"San Diego County","Depression",1,"30",1
"San Diego County","Depression",1,"45",1
"San Diego County","Depression",1,"5",1
"San Diego County","Depression",1,"60",1
"San Diego County","Depression",1,"70",1
"San Diego County","Depression",1,"80",1
"San Diego County","Depression",1,"NA",1
"San Diego County","Depression",2,"0",1
"San Diego County","Depression",2,"15",1
"San Diego County","Depression",2,"30",1
"San Diego County","Depression",2,"45",1
"San Diego County","Depression",2,"5",1
"San Diego County","Depression",2,"60",1
"San Diego County","Depression",2,"70",1
"San Diego County","Depression",2,"80",1
"San Diego County","Depression",2,"NA",1
"San Diego County","Diabetes",1,"0",1
"San Diego County","Diabetes",1,"15",1
"San Diego County","Diabetes",1,"30",1
"San Diego County","Diabetes",1,"45",0.852727921733842
"San Diego County","Diabetes",1,"5",1
"San Diego County","Diabetes",1,"60",1.08416459656586
"San Diego County","Diabetes",1,"70",0.704092228623682
"San Diego County","Diabetes",1,"80",0.90003148174059
"San Diego County","Diabetes",1,"NA",1
"San Diego County","Diabetes",2,"0",1
"San Diego County","Diabetes",2,"15",1
"San Diego County","Diabetes",2,"30",1
"San Diego County","Diabetes",2,"45",1.01617884193331
"San Diego County","Diabetes",2,"5",1
"San Diego County","Diabetes",2,"60",0.645947007278785
"San Diego County","Diabetes",2,"70",0.979214201221013
"San Diego County","Diabetes",2,"80",0.976759999633629
"San Diego County","Diabetes",2,"NA",1
"San Diego County","Hypertensive Heart Disease",1,"0",1
"San Diego County","Hypertensive Heart Disease",1,"15",1
"San Diego County","Hypertensive Heart Disease",1,"30",1
"San Diego County","Hypertensive Heart Disease",1,"45",1.04299175822618
"San Diego County","Hypertensive Heart Disease",1,"5",1
"San Diego County","Hypertensive Heart Disease",1,"60",1.0239098210863
"San Diego County","Hypertensive Heart Disease",1,"70",0.940891406011547
"San Diego County","Hypertensive Heart Disease",1,"80",0.996063677556265
"San Diego County","Hypertensive Heart Disease",1,"NA",1
"San Diego County","Hypertensive Heart Disease",2,"0",1
"San Diego County","Hypertensive Heart Disease",2,"15",1
"San Diego County","Hypertensive Heart Disease",2,"30",1
"San Diego County","Hypertensive Heart Disease",2,"45",1.02451957114207
"San Diego County","Hypertensive Heart Disease",2,"5",1
"San Diego County","Hypertensive Heart Disease",2,"60",0.811488726414636
"San Diego County","Hypertensive Heart Disease",2,"70",0.961827227498869
"San Diego County","Hypertensive Heart Disease",2,"80",1.07504583341635
"San Diego County","Hypertensive Heart Disease",2,"NA",1
"San Diego County","Inflammatory Heart Disease",1,"0",1
"San Diego County","Inflammatory Heart Disease",1,"15",1
"San Diego County","Inflammatory Heart Disease",1,"30",1
"San Diego County","Inflammatory Heart Disease",1,"45",1.03047044250445
"San Diego County","Inflammatory Heart Disease",1,"5",1
"San Diego County","Inflammatory Heart Disease",1,"60",1.1638091088102
"San Diego County","Inflammatory Heart Disease",1,"70",0.942377986988473
"San Diego County","Inflammatory Heart Disease",1,"80",1.06734837568157
"San Diego County","Inflammatory Heart Disease",1,"NA",1
"San Diego County","Inflammatory Heart Disease",2,"0",1
"San Diego County","Inflammatory Heart Disease",2,"15",1
"San Diego County","Inflammatory Heart Disease",2,"30",1
"San Diego County","Inflammatory Heart Disease",2,"45",0.849601595581226
"San Diego County","Inflammatory Heart Disease",2,"5",1
"San Diego County","Inflammatory Heart Disease",2,"60",0.708395784764864
"San Diego County","Inflammatory Heart Disease",2,"70",1.32020331354518
"San Diego County","Inflammatory Heart Disease",2,"80",1.05254310305348
"San Diego County","Inflammatory Heart Disease",2,"NA",1
"San Diego County","Ischemic Heart Disease",1,"0",1
"San Diego County","Ischemic Heart Disease",1,"15",1
"San Diego County","Ischemic Heart Disease",1,"30",0.805050696484412
"San Diego County","Ischemic Heart Disease",1,"45",0.880589653072769
"San Diego County","Ischemic Heart Disease",1,"5",1
"San Diego County","Ischemic Heart Disease",1,"60",0.903864337808289
"San Diego County","Ischemic Heart Disease",1,"70",0.888615911466644
"San Diego County","Ischemic Heart Disease",1,"80",0.935267665108967
"San Diego County","Ischemic Heart Disease",1,"NA",1
"San Diego County","Ischemic Heart Disease",2,"0",1
"San Diego County","Ischemic Heart Disease",2,"15",1
"San Diego County","Ischemic Heart Disease",2,"30",1.04534120091179
"San Diego County","Ischemic Heart Disease",2,"45",0.894936068072714
